date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,Unnamed: 0,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,latitude,longitude,epi_week,region
2020-04-08,2561.0,42055,18152.0,2619,36558,4093.0,971.0,62220.0,10511.0,56171302,474.050001,-12.133333,1818135,England
2020-04-09,2546.0,44395,18423.0,2340,36567,3892.0,865.0,66112.0,11376.0,56171302,474.050001,-12.133333,1818135,England
2020-04-10,2820.0,46591,18669.0,2196,36576,3428.0,847.0,69540.0,12223.0,56171302,474.050001,-12.133333,1818135,England
2020-04-11,2865.0,48546,18604.0,1955,36585,2905.0,855.0,72445.0,13078.0,56171302,474.050001,-12.133333,1818135,England
2020-04-12,2881.0,50337,18974.0,1791,36594,2836.0,848.0,75281.0,13926.0,56171302,474.050001,-12.133333,1818144,England
2020-04-13,2872.0,52249,18621.0,1912,36603,3294.0,793.0,78575.0,14719.0,56171302,474.050001,-12.133333,1818144,England
2020-04-14,2849.0,54108,18552.0,1859,36612,3370.0,754.0,81945.0,15473.0,56171302,474.050001,-12.133333,1818144,England
2020-04-15,2847.0,55716,17934.0,1608,36621,3939.0,778.0,85884.0,16251.0,56171302,474.050001,-12.133333,1818144,England
2020-04-16,2838.0,57493,17783.0,1777,36630,4054.0,746.0,89938.0,16997.0,56171302,474.050001,-12.133333,1818144,England
2020-04-17,2780.0,59167,16728.0,1674,36639,3812.0,736.0,93750.0,17733.0,56171302,474.050001,-12.133333,1818144,England
2020-04-18,2868.0,60578,16850.0,1411,36648,3758.0,702.0,97508.0,18435.0,56171302,474.050001,-12.133333,1818144,England
2020-04-19,2820.0,62053,16928.0,1475,36657,3228.0,684.0,100736.0,19119.0,56171302,474.050001,-12.133333,1818153,England
2020-04-20,2780.0,63575,16654.0,1522,36666,3434.0,683.0,104170.0,19802.0,56171302,474.050001,-12.133333,1818153,England
2020-04-21,2701.0,65070,16517.0,1495,36675,3772.0,645.0,107942.0,20447.0,56171302,474.050001,-12.133333,1818153,England
2020-04-22,2646.0,66380,16018.0,1310,36684,4650.0,640.0,112592.0,21087.0,56171302,474.050001,-12.133333,1818153,England
2020-04-23,2563.0,67669,15402.0,1289,36693,4423.0,595.0,117015.0,21682.0,56171302,474.050001,-12.133333,1818153,England
2020-04-24,2414.0,68946,14642.0,1277,36702,4160.0,601.0,121175.0,22283.0,56171302,474.050001,-12.133333,1818153,England
2020-04-25,2405.0,70026,14202.0,1080,36711,3233.0,551.0,124408.0,22834.0,56171302,474.050001,-12.133333,1818153,England
2020-04-26,2309.0,71234,14174.0,1208,36720,2980.0,556.0,127388.0,23390.0,56171302,474.050001,-12.133333,1818162,England
2020-04-27,2194.0,72578,14255.0,1344,36729,3958.0,505.0,131346.0,23895.0,56171302,474.050001,-12.133333,1818162,England
2020-04-28,2093.0,73874,13565.0,1296,36738,3902.0,496.0,135248.0,24391.0,56171302,474.050001,-12.133333,1818162,England
2020-04-29,2045.0,75169,13224.0,1295,36747,4610.0,495.0,139858.0,24886.0,56171302,474.050001,-12.133333,1818162,England
2020-04-30,1991.0,76396,12922.0,1227,36756,4231.0,483.0,144089.0,25369.0,56171302,474.050001,-12.133333,1818162,England
2020-05-01,1954.0,77477,12623.0,1081,36765,4024.0,475.0,148113.0,25844.0,56171302,474.050001,-12.133333,1818162,England
2020-05-02,1844.0,78457,12314.0,980,36774,2677.0,424.0,150790.0,26268.0,56171302,474.050001,-12.133333,1818162,England
2020-05-03,1795.0,79501,12119.0,1044,36783,2537.0,387.0,153327.0,26655.0,56171302,474.050001,-12.133333,1818171,England
2020-05-04,1724.0,80564,12020.0,1063,36792,2775.0,409.0,156102.0,27064.0,56171302,474.050001,-12.133333,1818171,England
2020-05-05,1662.0,81523,11754.0,959,36801,3060.0,390.0,159162.0,27454.0,56171302,474.050001,-12.133333,1818171,England
2020-05-06,1610.0,82563,11227.0,1040,36810,3191.0,390.0,162353.0,27844.0,56171302,474.050001,-12.133333,1818171,England
2020-05-07,1493.0,83561,10726.0,998,36819,3112.0,394.0,165465.0,28238.0,56171302,474.050001,-12.133333,1818171,England
2020-05-08,1446.0,84304,10249.0,743,36828,2571.0,330.0,168036.0,28568.0,56171302,474.050001,-12.133333,1818171,England
2020-05-09,1398.0,85102,10176.0,798,36837,1767.0,328.0,169803.0,28896.0,56171302,474.050001,-12.133333,1818171,England
2020-05-10,1362.0,85858,9893.0,756,36846,1986.0,300.0,171789.0,29196.0,56171302,474.050001,-12.133333,1818180,England
2020-05-11,1316.0,86724,10109.0,866,36855,3042.0,259.0,174831.0,29455.0,56171302,474.050001,-12.133333,1818180,England
2020-05-12,1247.0,87568,9791.0,844,36864,2886.0,274.0,177717.0,29729.0,56171302,474.050001,-12.133333,1818180,England
2020-05-13,1198.0,88372,9602.0,804,36873,2826.0,253.0,180543.0,29982.0,56171302,474.050001,-12.133333,1818180,England
2020-05-14,1162.0,89135,9231.0,763,36882,2172.0,274.0,182715.0,30256.0,56171302,474.050001,-12.133333,1818180,England
2020-05-15,1200.0,89873,9079.0,738,36891,2105.0,267.0,184820.0,30523.0,56171302,474.050001,-12.133333,1818180,England
2020-05-16,1101.0,90544,8643.0,671,36900,1756.0,266.0,186576.0,30789.0,56171302,474.050001,-12.133333,1818180,England
2020-05-17,1064.0,91217,8611.0,673,36909,1570.0,222.0,188146.0,31011.0,56171302,474.050001,-12.133333,1818189,England
2020-05-18,1010.0,91950,8668.0,733,36918,2185.0,253.0,190331.0,31264.0,56171302,474.050001,-12.133333,1818189,England
2020-05-19,976.0,92702,8518.0,752,36927,2561.0,230.0,192892.0,31494.0,56171302,474.050001,-12.133333,1818189,England
2020-05-20,921.0,93434,8115.0,732,36936,2323.0,233.0,195215.0,31727.0,56171302,474.050001,-12.133333,1818189,England
2020-05-21,894.0,94149,7903.0,715,36945,2242.0,201.0,197457.0,31928.0,56171302,474.050001,-12.133333,1818189,England
2020-05-22,852.0,94787,7761.0,638,36954,1776.0,194.0,199233.0,32122.0,56171302,474.050001,-12.133333,1818189,England
2020-05-23,815.0,95291,7428.0,504,36963,1290.0,200.0,200523.0,32322.0,56171302,474.050001,-12.133333,1818189,England
2020-05-24,786.0,95788,7415.0,497,36972,1189.0,168.0,201712.0,32490.0,56171302,474.050001,-12.133333,1818198,England
2020-05-25,771.0,96286,7448.0,498,36981,1372.0,175.0,203084.0,32665.0,56171302,474.050001,-12.133333,1818198,England
2020-05-26,756.0,96864,7305.0,578,36990,1431.0,188.0,204515.0,32853.0,56171302,474.050001,-12.133333,1818198,England
2020-05-27,696.0,97453,6836.0,589,36999,1597.0,170.0,206112.0,33023.0,56171302,474.050001,-12.133333,1818198,England
2020-05-28,663.0,98023,6528.0,570,37008,1553.0,182.0,207665.0,33205.0,56171302,474.050001,-12.133333,1818198,England
2020-05-29,630.0,98522,6250.0,499,37017,1359.0,162.0,209024.0,33367.0,56171302,474.050001,-12.133333,1818198,England
2020-05-30,628.0,98988,5972.0,466,37026,992.0,143.0,210016.0,33510.0,56171302,474.050001,-12.133333,1818198,England
2020-05-31,606.0,99434,5933.0,446,37035,977.0,113.0,210993.0,33623.0,56171302,474.050001,-12.133333,1818207,England
2020-06-01,584.0,99956,5954.0,522,37044,1293.0,121.0,212286.0,33744.0,56171302,474.050001,-12.133333,1818207,England
2020-06-02,553.0,100509,5827.0,553,37053,1345.0,151.0,213631.0,33895.0,56171302,474.050001,-12.133333,1818207,England
2020-06-03,523.0,101000,5600.0,491,37062,1220.0,137.0,214851.0,34032.0,56171302,474.050001,-12.133333,1818207,England
2020-06-04,494.0,101458,5398.0,458,37071,1130.0,121.0,215981.0,34153.0,56171302,474.050001,-12.133333,1818207,England
2020-06-05,481.0,101838,5213.0,380,37080,1003.0,109.0,216984.0,34262.0,56171302,474.050001,-12.133333,1818207,England
2020-06-06,473.0,102144,5004.0,306,37089,710.0,99.0,217694.0,34361.0,56171302,474.050001,-12.133333,1818207,England
2020-06-07,448.0,102467,4820.0,323,37098,660.0,112.0,218354.0,34473.0,56171302,474.050001,-12.133333,1818216,England
2020-06-08,443.0,102815,4830.0,348,37107,977.0,112.0,219331.0,34585.0,56171302,474.050001,-12.133333,1818216,England
2020-06-09,427.0,103212,4665.0,397,37116,1055.0,84.0,220386.0,34669.0,56171302,474.050001,-12.133333,1818216,England
2020-06-10,384.0,103614,4447.0,402,37125,1076.0,98.0,221462.0,34767.0,56171302,474.050001,-12.133333,1818216,England
2020-06-11,334.0,103944,4179.0,330,37134,906.0,72.0,222368.0,34839.0,56171302,474.050001,-12.133333,1818216,England
2020-06-12,336.0,104242,4136.0,298,37143,931.0,73.0,223299.0,34912.0,56171302,474.050001,-12.133333,1818216,England
2020-06-13,339.0,104507,4000.0,265,37152,777.0,52.0,224076.0,34964.0,56171302,474.050001,-12.133333,1818216,England
2020-06-14,343.0,104813,3973.0,306,37161,749.0,74.0,224825.0,35038.0,56171302,474.050001,-12.133333,1818225,England
2020-06-15,327.0,105178,3920.0,365,37170,929.0,62.0,225754.0,35100.0,56171302,474.050001,-12.133333,1818225,England
2020-06-16,327.0,105532,3934.0,354,37179,982.0,69.0,226736.0,35169.0,56171302,474.050001,-12.133333,1818225,England
2020-06-17,300.0,105866,3826.0,334,37188,898.0,54.0,227634.0,35223.0,56171302,474.050001,-12.133333,1818225,England
2020-06-18,299.0,106178,3681.0,312,37197,923.0,56.0,228557.0,35279.0,56171302,474.050001,-12.133333,1818225,England
2020-06-19,283.0,106431,3575.0,253,37206,806.0,47.0,229363.0,35326.0,56171302,474.050001,-12.133333,1818225,England
2020-06-20,297.0,106615,3423.0,184,37215,620.0,54.0,229983.0,35380.0,56171302,474.050001,-12.133333,1818225,England
2020-06-21,265.0,106830,3373.0,215,37224,544.0,47.0,230527.0,35427.0,56171302,474.050001,-12.133333,1818234,England
2020-06-22,296.0,107148,3417.0,318,37233,810.0,58.0,231337.0,35485.0,56171302,474.050001,-12.133333,1818234,England
2020-06-23,266.0,107423,3288.0,275,37242,721.0,62.0,232058.0,35547.0,56171302,474.050001,-12.133333,1818234,England
2020-06-24,264.0,107685,3223.0,262,37251,726.0,67.0,232784.0,35614.0,56171302,474.050001,-12.133333,1818234,England
2020-06-25,236.0,107941,3066.0,256,37260,637.0,57.0,233421.0,35671.0,56171302,474.050001,-12.133333,1818234,England
2020-06-26,226.0,108189,2859.0,248,37269,633.0,37.0,234054.0,35708.0,56171302,474.050001,-12.133333,1818234,England
2020-06-27,233.0,108398,2819.0,209,37278,503.0,41.0,234557.0,35749.0,56171302,474.050001,-12.133333,1818234,England
2020-06-28,236.0,108553,2818.0,155,37287,410.0,41.0,234967.0,35790.0,56171302,474.050001,-12.133333,1818243,England
2020-06-29,228.0,108725,3024.0,172,37296,654.0,34.0,235621.0,35824.0,56171302,474.050001,-12.133333,1818243,England
2020-06-30,238.0,108914,2665.0,189,37305,574.0,43.0,236195.0,35867.0,56171302,474.050001,-12.133333,1818243,England
2020-07-01,220.0,109115,2509.0,201,37314,596.0,21.0,236791.0,35888.0,56171302,474.050001,-12.133333,1818243,England
2020-07-02,211.0,109264,2410.0,149,37323,548.0,40.0,237339.0,35928.0,56171302,474.050001,-12.133333,1818243,England
2020-07-03,202.0,109410,2294.0,146,37332,524.0,27.0,237863.0,35955.0,56171302,474.050001,-12.133333,1818243,England
2020-07-04,186.0,109530,2152.0,120,37341,378.0,31.0,238241.0,35986.0,56171302,474.050001,-12.133333,1818243,England
2020-07-05,190.0,109661,2100.0,131,37350,539.0,25.0,238780.0,36011.0,56171302,474.050001,-12.133333,1818252,England
2020-07-06,188.0,109811,2099.0,150,37359,650.0,35.0,239430.0,36046.0,56171302,474.050001,-12.133333,1818252,England
2020-07-07,178.0,109959,2010.0,148,37368,552.0,26.0,239982.0,36072.0,56171302,474.050001,-12.133333,1818252,England
2020-07-08,164.0,110100,1888.0,141,37377,666.0,21.0,240648.0,36093.0,56171302,474.050001,-12.133333,1818252,England
2020-07-09,167.0,110236,1801.0,136,37386,676.0,35.0,241324.0,36128.0,56171302,474.050001,-12.133333,1818252,England
2020-07-10,162.0,110340,1746.0,104,37395,511.0,23.0,241835.0,36151.0,56171302,474.050001,-12.133333,1818252,England
2020-07-11,152.0,110437,1640.0,97,37404,420.0,20.0,242255.0,36171.0,56171302,474.050001,-12.133333,1818252,England
2020-07-12,139.0,110509,1611.0,72,37413,348.0,13.0,242603.0,36184.0,56171302,474.050001,-12.133333,1818261,England
2020-07-13,138.0,110646,1612.0,137,37422,673.0,23.0,243276.0,36207.0,56171302,474.050001,-12.133333,1818261,England
2020-07-14,123.0,110768,1506.0,122,37431,649.0,20.0,243925.0,36227.0,56171302,474.050001,-12.133333,1818261,England
2020-07-15,136.0,110884,1489.0,116,37440,718.0,20.0,244643.0,36247.0,56171302,474.050001,-12.133333,1818261,England
2020-07-16,118.0,110998,1348.0,114,37449,631.0,12.0,245274.0,36259.0,56171302,474.050001,-12.133333,1818261,England
2020-07-17,122.0,111081,1346.0,83,37458,536.0,18.0,245810.0,36277.0,56171302,474.050001,-12.133333,1818261,England
2020-07-18,118.0,111129,1321.0,48,37467,470.0,15.0,246280.0,36292.0,56171302,474.050001,-12.133333,1818261,England
2020-07-19,119.0,111201,1301.0,72,37476,412.0,14.0,246692.0,36306.0,56171302,474.050001,-12.133333,1818270,England
2020-07-20,112.0,111287,1278.0,86,37485,758.0,12.0,247450.0,36318.0,56171302,474.050001,-12.133333,1818270,England
2020-07-21,106.0,111366,1188.0,79,37494,683.0,20.0,248133.0,36338.0,56171302,474.050001,-12.133333,1818270,England
2020-07-22,97.0,111448,1305.0,82,37503,750.0,17.0,248883.0,36355.0,56171302,474.050001,-12.133333,1818270,England
2020-07-23,101.0,111557,1095.0,109,37512,723.0,16.0,249606.0,36371.0,56171302,474.050001,-12.133333,1818270,England
2020-07-24,92.0,111650,1018.0,93,37521,702.0,6.0,250308.0,36377.0,56171302,474.050001,-12.133333,1818270,England
2020-07-25,82.0,111715,977.0,65,37530,496.0,14.0,250804.0,36391.0,56171302,474.050001,-12.133333,1818270,England
2020-07-26,81.0,111779,965.0,64,37539,509.0,15.0,251313.0,36406.0,56171302,474.050001,-12.133333,1818279,England
2020-07-27,83.0,111861,945.0,82,37548,815.0,12.0,252128.0,36418.0,56171302,474.050001,-12.133333,1818279,England
2020-07-28,78.0,111930,944.0,69,37557,785.0,10.0,252913.0,36428.0,56171302,474.050001,-12.133333,1818279,England
2020-07-29,72.0,111993,927.0,63,37566,989.0,8.0,253902.0,36436.0,56171302,474.050001,-12.133333,1818279,England
2020-07-30,70.0,112068,898.0,75,37575,869.0,8.0,254771.0,36444.0,56171302,474.050001,-12.133333,1818279,England
2020-07-31,71.0,112123,870.0,55,37584,636.0,10.0,255407.0,36454.0,56171302,474.050001,-12.133333,1818279,England
2020-08-01,74.0,112173,879.0,50,37593,503.0,9.0,255910.0,36463.0,56171302,474.050001,-12.133333,1818279,England
2020-08-02,72.0,112230,847.0,57,37602,513.0,8.0,256423.0,36471.0,56171302,474.050001,-12.133333,1818288,England
2020-08-03,67.0,112304,842.0,74,37611,955.0,15.0,257378.0,36486.0,56171302,474.050001,-12.133333,1818288,England
2020-08-04,65.0,112362,807.0,58,37620,954.0,10.0,258332.0,36496.0,56171302,474.050001,-12.133333,1818288,England
2020-08-05,63.0,112422,805.0,60,37629,961.0,3.0,259293.0,36499.0,56171302,474.050001,-12.133333,1818288,England
2020-08-06,61.0,112474,756.0,52,37638,984.0,9.0,260277.0,36508.0,56171302,474.050001,-12.133333,1818288,England
2020-08-07,57.0,112534,711.0,60,37647,880.0,8.0,261157.0,36516.0,56171302,474.050001,-12.133333,1818288,England
2020-08-08,55.0,112612,650.0,78,37656,645.0,11.0,261802.0,36527.0,56171302,474.050001,-12.133333,1818288,England
2020-08-09,56.0,112665,611.0,53,37665,565.0,9.0,262367.0,36536.0,56171302,474.050001,-12.133333,1818297,England
2020-08-10,60.0,112715,714.0,50,37674,1357.0,11.0,263724.0,36547.0,56171302,474.050001,-12.133333,1818297,England
2020-08-11,63.0,112778,672.0,63,37683,1227.0,10.0,264951.0,36557.0,56171302,474.050001,-12.133333,1818297,England
2020-08-12,68.0,112829,642.0,51,37692,1119.0,7.0,266070.0,36564.0,56171302,474.050001,-12.133333,1818297,England
2020-08-13,64.0,112889,652.0,60,37701,1024.0,7.0,267094.0,36571.0,56171302,474.050001,-12.133333,1818297,England
2020-08-14,63.0,112944,642.0,55,37710,1049.0,6.0,268143.0,36577.0,56171302,474.050001,-12.133333,1818297,England
2020-08-15,68.0,112982,630.0,38,37719,650.0,12.0,268793.0,36589.0,56171302,474.050001,-12.133333,1818297,England
2020-08-16,69.0,113021,634.0,39,37728,530.0,3.0,269323.0,36592.0,56171302,474.050001,-12.133333,1818306,England
2020-08-17,67.0,113067,626.0,46,37737,1145.0,12.0,270468.0,36604.0,56171302,474.050001,-12.133333,1818306,England
2020-08-18,64.0,113123,597.0,56,37746,939.0,7.0,271407.0,36611.0,56171302,474.050001,-12.133333,1818306,England
2020-08-19,63.0,113181,571.0,58,37755,1096.0,2.0,272503.0,36613.0,56171302,474.050001,-12.133333,1818306,England
2020-08-20,64.0,113226,551.0,45,37764,1230.0,8.0,273733.0,36621.0,56171302,474.050001,-12.133333,1818306,England
2020-08-21,64.0,113275,528.0,49,37773,1016.0,7.0,274749.0,36628.0,56171302,474.050001,-12.133333,1818306,England
2020-08-22,66.0,113300,594.0,25,37782,721.0,7.0,275470.0,36635.0,56171302,474.050001,-12.133333,1818306,England
2020-08-23,65.0,113344,522.0,44,37791,697.0,14.0,276167.0,36649.0,56171302,474.050001,-12.133333,1818315,England
2020-08-24,62.0,113385,522.0,41,37800,1128.0,5.0,277295.0,36654.0,56171302,474.050001,-12.133333,1818315,England
2020-08-25,62.0,113445,500.0,60,37809,1043.0,12.0,278338.0,36666.0,56171302,474.050001,-12.133333,1818315,England
2020-08-26,55.0,113497,485.0,52,37818,1160.0,11.0,279498.0,36677.0,56171302,474.050001,-12.133333,1818315,England
2020-08-27,62.0,113566,492.0,69,37827,1337.0,9.0,280835.0,36686.0,56171302,474.050001,-12.133333,1818315,England
2020-08-28,52.0,113610,469.0,44,37836,1358.0,9.0,282193.0,36695.0,56171302,474.050001,-12.133333,1818315,England
2020-08-29,56.0,113662,478.0,52,37845,1033.0,5.0,283226.0,36700.0,56171302,474.050001,-12.133333,1818315,England
2020-08-30,52.0,113700,479.0,38,37854,976.0,6.0,284202.0,36706.0,56171302,474.050001,-12.133333,1818324,England
2020-08-31,54.0,113752,495.0,52,37863,1270.0,8.0,285472.0,36714.0,56171302,474.050001,-12.133333,1818324,England
2020-09-01,59.0,113810,496.0,58,37872,1941.0,4.0,287413.0,36718.0,56171302,474.050001,-12.133333,1818324,England
2020-09-02,59.0,113889,451.0,79,37881,2670.0,10.0,290083.0,36728.0,56171302,474.050001,-12.133333,1818324,England
2020-09-03,58.0,113958,468.0,69,37890,2691.0,6.0,292774.0,36734.0,56171302,474.050001,-12.133333,1818324,England
2020-09-04,54.0,114025,474.0,67,37899,2611.0,8.0,295385.0,36742.0,56171302,474.050001,-12.133333,1818324,England
2020-09-05,50.0,114119,471.0,94,37908,2184.0,12.0,297569.0,36754.0,56171302,474.050001,-12.133333,1818324,England
2020-09-06,52.0,114204,483.0,85,37917,2066.0,9.0,299635.0,36763.0,56171302,474.050001,-12.133333,1818333,England
2020-09-07,62.0,114288,555.0,84,37926,3499.0,13.0,303134.0,36776.0,56171302,474.050001,-12.133333,1818333,England
2020-09-08,64.0,114387,535.0,99,37935,3045.0,10.0,306179.0,36786.0,56171302,474.050001,-12.133333,1818333,England
2020-09-09,64.0,114523,557.0,136,37944,2863.0,10.0,309042.0,36796.0,56171302,474.050001,-12.133333,1818333,England
2020-09-10,62.0,114666,572.0,143,37953,3104.0,12.0,312146.0,36808.0,56171302,474.050001,-12.133333,1818333,England
2020-09-11,129.0,114801,622.0,135,37962,2791.0,10.0,314937.0,36818.0,56171302,474.050001,-12.133333,1818333,England
2020-09-12,70.0,114944,663.0,143,37971,2197.0,18.0,317134.0,36836.0,56171302,474.050001,-12.133333,1818333,England
2020-09-13,74.0,115097,691.0,153,37980,1698.0,15.0,318832.0,36851.0,56171302,474.050001,-12.133333,1818342,England
2020-09-14,88.0,115269,812.0,172,37989,2876.0,17.0,321708.0,36868.0,56171302,474.050001,-12.133333,1818342,England
2020-09-15,101.0,115463,891.0,194,37998,2994.0,15.0,324702.0,36883.0,56171302,474.050001,-12.133333,1818342,England
2020-09-16,107.0,115646,929.0,183,38007,3721.0,23.0,328423.0,36906.0,56171302,474.050001,-12.133333,1818342,England
2020-09-17,108.0,115845,984.0,199,38016,3894.0,25.0,332317.0,36931.0,56171302,474.050001,-12.133333,1818342,England
2020-09-18,115.0,116050,1020.0,205,38025,4220.0,21.0,336537.0,36952.0,56171302,474.050001,-12.133333,1818342,England
2020-09-19,123.0,116254,1081.0,204,38034,4157.0,19.0,340694.0,36971.0,56171302,474.050001,-12.133333,1818342,England
2020-09-20,142.0,116491,1174.0,237,38043,4618.0,28.0,345312.0,36999.0,56171302,474.050001,-12.133333,1818351,England
2020-09-21,154.0,116766,1299.0,275,38052,4656.0,24.0,349968.0,37023.0,56171302,474.050001,-12.133333,1818351,England
2020-09-22,179.0,117034,1378.0,268,38061,5319.0,35.0,355287.0,37058.0,56171302,474.050001,-12.133333,1818351,England
2020-09-23,192.0,117348,1439.0,314,38070,5838.0,52.0,361125.0,37110.0,56171302,474.050001,-12.133333,1818351,England
2020-09-24,209.0,117636,1546.0,288,38079,6278.0,33.0,367403.0,37143.0,56171302,474.050001,-12.133333,1818351,England
2020-09-25,227.0,117910,1686.0,274,38088,5988.0,30.0,373391.0,37173.0,56171302,474.050001,-12.133333,1818351,England
2020-09-26,223.0,118155,1689.0,245,38097,5630.0,36.0,379021.0,37209.0,56171302,474.050001,-12.133333,1818351,England
2020-09-27,233.0,118396,1793.0,241,38106,6007.0,44.0,385028.0,37253.0,56171302,474.050001,-12.133333,1818360,England
2020-09-28,245.0,118704,1955.0,308,38115,8491.0,46.0,393519.0,37299.0,56171302,474.050001,-12.133333,1818360,England
2020-09-29,259.0,119014,1954.0,310,38124,8731.0,43.0,402250.0,37342.0,56171302,474.050001,-12.133333,1818360,England
2020-09-30,282.0,119342,2036.0,328,38133,10573.0,48.0,412823.0,37390.0,56171302,474.050001,-12.133333,1818360,England
2020-10-01,285.0,119710,2069.0,368,38142,11358.0,55.0,424181.0,37445.0,56171302,474.050001,-12.133333,1818360,England
2020-10-02,311.0,120081,2180.0,371,38151,11618.0,65.0,435799.0,37510.0,56171302,474.050001,-12.133333,1818360,England
2020-10-03,307.0,120467,2290.0,386,38160,9750.0,55.0,445549.0,37565.0,56171302,474.050001,-12.133333,1818360,England
2020-10-04,310.0,120945,2435.0,478,38169,9926.0,54.0,455475.0,37619.0,56171302,474.050001,-12.133333,1818369,England
2020-10-05,331.0,121417,2705.0,472,38178,14094.0,59.0,469569.0,37678.0,56171302,474.050001,-12.133333,1818369,England
2020-10-06,349.0,121941,2903.0,524,38187,14337.0,62.0,483906.0,37740.0,56171302,474.050001,-12.133333,1818369,England
2020-10-07,376.0,122432,3066.0,491,38196,15269.0,81.0,499175.0,37821.0,56171302,474.050001,-12.133333,1818369,England
2020-10-08,368.0,122945,3179.0,513,38205,15335.0,78.0,514510.0,37899.0,56171302,474.050001,-12.133333,1818369,England
2020-10-09,367.0,123489,3238.0,544,38214,13026.0,67.0,527536.0,37966.0,56171302,474.050001,-12.133333,1818369,England
2020-10-10,396.0,124004,3369.0,515,38223,10219.0,90.0,537755.0,38056.0,56171302,474.050001,-12.133333,1818369,England
2020-10-11,401.0,124632,3604.0,628,38232,9716.0,103.0,547471.0,38159.0,56171302,474.050001,-12.133333,1818378,England
2020-10-12,426.0,125296,3827.0,664,38241,16258.0,97.0,563729.0,38256.0,56171302,474.050001,-12.133333,1818378,England
2020-10-13,441.0,126060,4105.0,764,38250,15523.0,86.0,579252.0,38342.0,56171302,474.050001,-12.133333,1818378,England
2020-10-14,468.0,126766,4313.0,706,38259,16448.0,102.0,595700.0,38444.0,56171302,474.050001,-12.133333,1818378,England
2020-10-15,482.0,127558,4569.0,792,38268,15252.0,124.0,610952.0,38568.0,56171302,474.050001,-12.133333,1818378,England
2020-10-16,482.0,128190,4854.0,632,38277,14595.0,121.0,625547.0,38689.0,56171302,474.050001,-12.133333,1818378,England
2020-10-17,495.0,128975,5029.0,785,38286,12395.0,162.0,637942.0,38851.0,56171302,474.050001,-12.133333,1818378,England
2020-10-18,504.0,129845,5202.0,870,38295,11885.0,121.0,649827.0,38972.0,56171302,474.050001,-12.133333,1818387,England
2020-10-19,529.0,130706,5644.0,861,38304,22152.0,158.0,671979.0,39130.0,56171302,474.050001,-12.133333,1818387,England
2020-10-20,560.0,131631,6072.0,925,38313,21459.0,174.0,693438.0,39304.0,56171302,474.050001,-12.133333,1818387,England
2020-10-21,572.0,132628,6271.0,997,38322,21550.0,191.0,714988.0,39495.0,56171302,474.050001,-12.133333,1818387,England
2020-10-22,564.0,133615,6345.0,987,38331,19685.0,187.0,734673.0,39682.0,56171302,474.050001,-12.133333,1818387,England
2020-10-23,602.0,134612,6842.0,997,38340,18178.0,188.0,752851.0,39870.0,56171302,474.050001,-12.133333,1818387,England
2020-10-24,632.0,135602,7176.0,990,38349,13619.0,171.0,766470.0,40041.0,56171302,474.050001,-12.133333,1818387,England
2020-10-25,663.0,136788,7612.0,1186,38358,13268.0,207.0,779738.0,40248.0,56171302,474.050001,-12.133333,1818396,England
2020-10-26,682.0,138067,7856.0,1279,38367,22850.0,226.0,802588.0,40474.0,56171302,474.050001,-12.133333,1818396,England
2020-10-27,743.0,139257,8595.0,1190,38376,20570.0,219.0,823158.0,40693.0,56171302,474.050001,-12.133333,1818396,England
2020-10-28,788.0,140496,9070.0,1239,38385,20389.0,238.0,843547.0,40931.0,56171302,474.050001,-12.133333,1818396,England
2020-10-29,803.0,141841,9127.0,1345,38394,20098.0,250.0,863645.0,41181.0,56171302,474.050001,-12.133333,1818396,England
2020-10-30,801.0,142950,9295.0,1109,38403,19764.0,281.0,883409.0,41462.0,56171302,474.050001,-12.133333,1818396,England
2020-10-31,816.0,144190,9782.0,1240,38412,14479.0,282.0,897888.0,41744.0,56171302,474.050001,-12.133333,1818396,England
2020-11-01,804.0,145470,9623.0,1280,38421,13521.0,287.0,911409.0,42031.0,56171302,474.050001,-12.133333,1818405,England
2020-11-02,883.0,146801,10397.0,1331,38430,28216.0,291.0,939625.0,42322.0,56171302,474.050001,-12.133333,1818405,England
2020-11-03,954.0,148047,10971.0,1246,38439,22507.0,290.0,962132.0,42612.0,56171302,474.050001,-12.133333,1818405,England
2020-11-04,997.0,149429,11037.0,1382,38448,20891.0,277.0,983023.0,42889.0,56171302,474.050001,-12.133333,1818405,England
2020-11-05,986.0,150775,10994.0,1346,38457,21043.0,301.0,1004066.0,43190.0,56171302,474.050001,-12.133333,1818405,England
2020-11-06,984.0,151957,11181.0,1182,38466,21021.0,334.0,1025087.0,43524.0,56171302,474.050001,-12.133333,1818405,England
2020-11-07,1003.0,153276,11514.0,1319,38475,16806.0,336.0,1041893.0,43860.0,56171302,474.050001,-12.133333,1818405,England
2020-11-08,1017.0,154764,11680.0,1488,38484,18218.0,339.0,1060111.0,44199.0,56171302,474.050001,-12.133333,1818414,England
2020-11-09,1048.0,156315,12259.0,1551,38493,28417.0,406.0,1088528.0,44605.0,56171302,474.050001,-12.133333,1818414,England
2020-11-10,1010.0,157907,12033.0,1592,38502,24675.0,320.0,1113203.0,44925.0,56171302,474.050001,-12.133333,1818414,England
