epoch,step,train_MAE,train_loss,valid_MAE,valid_loss
25,363,0.010365471243858337,,,
26,377,,,0.0009728941950015724,1.3096316706651123e-06
26,377,0.007248387206345797,,,
27,391,,,0.005529693327844143,3.265883424319327e-05
27,391,0.006434755399823189,,,
28,399,,9.385362500324845e-05,,
28,405,,,0.0064484658651053905,4.347340654931031e-05
28,405,0.005932008381932974,,,
29,419,,,0.0009129790123552084,1.372187625747756e-06
29,419,0.004894589073956013,,,
30,433,,,0.002552884165197611,7.437126441800501e-06
30,433,0.0049779899418354034,,,
31,447,,,0.001575723523274064,3.212517640349688e-06
31,447,0.0035069151781499386,,,
32,449,,3.0042594516999088e-05,,
32,461,,,0.006311797071248293,4.0916362195275724e-05
32,461,0.00452546076849103,,,
33,475,,,0.014213262125849724,0.00020319550822023302
33,475,0.005090327467769384,,,
34,489,,,0.002178445691242814,5.811191385873826e-06
34,489,0.005513934884220362,,,
35,499,,3.4436630812706426e-05,,
35,503,,,0.003071557031944394,1.0272578037984204e-05
35,503,0.00432503130286932,,,
36,517,,,0.0010822404874488711,1.8552900655777194e-06
36,517,0.007023109123110771,,,
37,531,,,0.006366755813360214,4.21249533246737e-05
37,531,0.006082986481487751,,,
38,545,,,0.003380104200914502,1.243392671312904e-05
38,545,0.004836335312575102,,,
39,549,,4.656751116272062e-05,,
39,559,,,0.001937070395797491,4.564399205264635e-06
39,559,0.005561798345297575,,,
40,573,,,0.005993319675326347,3.8058300560805947e-05
40,573,0.007565714884549379,,,
41,587,,,0.008771928027272224,8.080331463133916e-05
41,587,0.009724155999720097,,,
42,599,,0.00014918041415512562,,
42,601,,,0.014806295745074749,0.00022311498469207436
42,601,0.008614955469965935,,,
43,615,,,0.018939482048153877,0.00036266251117922366
43,615,0.011732524260878563,,,
44,629,,,0.0035663931630551815,1.4589068086934276e-05
44,629,0.00823085755109787,,,
45,643,,,0.0022089455742388964,5.9385874919826165e-06
45,643,0.00534258596599102,,,
46,649,,4.33435634477064e-05,,
46,657,,,0.0007929294952191412,8.935457458392193e-07
46,657,0.0041113137267529964,,,
47,671,,,0.0009539153543300927,1.2454320312826894e-06
47,671,0.0033137488644570112,,,
48,685,,,0.0014589711790904403,2.860651648006751e-06
48,685,0.0029072894249111414,,,
49,699,,2.4472654331475496e-05,,
49,699,,,0.0026338885072618723,8.141821126628201e-06
49,699,0.0029130904003977776,,,
50,713,,,0.0008394059259444475,9.97803226709948e-07
50,713,0.0033195328433066607,,,
51,727,,,0.0062589095905423164,4.0217393689090386e-05
51,727,0.006608603056520224,,,
52,741,,,0.0008855702471919358,1.2827454156649765e-06
52,741,0.0061637479811906815,,,
53,749,,3.3895128581207246e-05,,
53,755,,,0.00861732941120863,7.577511860290542e-05
53,755,0.006191067863255739,,,
54,769,,,0.000991105567663908,1.697752963991661e-06
54,769,0.00533222034573555,,,
55,783,,,0.005438187159597874,3.115189974778332e-05
55,783,0.0058454424142837524,,,
56,797,,,0.0008455394417978823,1.120189836001373e-06
56,797,0.007543215993791819,,,
57,799,,8.064875146374106e-05,,
57,811,,,0.009000563062727451,8.381235238630325e-05
57,811,0.008567020297050476,,,
58,825,,,0.015301902778446674,0.00023723555204924196
58,825,0.009442297741770744,,,
59,839,,,0.0020299318712204695,5.22213713338715e-06
59,839,0.009208043105900288,,,
60,849,,0.00020986174058634788,,
60,853,,,0.0013662429992109537,2.8574265797942644e-06
60,853,0.006763968616724014,,,
61,867,,,0.009942985139787197,0.00010022656351793557
61,867,0.0063886200077831745,,,
62,881,,,0.00498716626316309,2.6943595003103837e-05
62,881,0.006528619211167097,,,
63,895,,,0.003901540767401457,1.71015017258469e-05
63,895,0.008837372995913029,,,
64,899,,6.871781079098582e-05,,
64,909,,,0.006627453025430441,4.5396576751954854e-05
64,909,0.004923377186059952,,,
65,923,,,0.0009150363621301949,1.2147181678301422e-06
65,923,0.004594499710947275,,,
66,937,,,0.001302344724535942,2.3232685180119006e-06
66,937,0.003633416024968028,,,
