areaType,areaName,areaCode,date,newCasesBySpecimenDateAgeDemographics
nation,England,E92000001,2021-03-09,"[{'age': '00_04', 'cases': 191, 'rollingSum': 1088, 'rollingRate': 33.6}, {'age': '00_59', 'cases': 4843, 'rollingSum': 29481, 'rollingRate': 68.7}, {'age': '05_09', 'cases': 174, 'rollingSum': 1137, 'rollingRate': 32.1}, {'age': '10_14', 'cases': 403, 'rollingSum': 1787, 'rollingRate': 52.0}, {'age': '15_19', 'cases': 458, 'rollingSum': 2531, 'rollingRate': 81.2}, {'age': '20_24', 'cases': 466, 'rollingSum': 2784, 'rollingRate': 80.2}, {'age': '25_29', 'cases': 513, 'rollingSum': 3263, 'rollingRate': 86.5}, {'age': '30_34', 'cases': 568, 'rollingSum': 3621, 'rollingRate': 94.7}, {'age': '35_39', 'cases': 485, 'rollingSum': 3233, 'rollingRate': 86.5}, {'age': '40_44', 'cases': 460, 'rollingSum': 2831, 'rollingRate': 81.4}, {'age': '45_49', 'cases': 369, 'rollingSum': 2422, 'rollingRate': 66.6}, {'age': '50_54', 'cases': 402, 'rollingSum': 2569, 'rollingRate': 66.3}, {'age': '55_59', 'cases': 354, 'rollingSum': 2215, 'rollingRate': 58.9}, {'age': '60+', 'cases': 634, 'rollingSum': 4309, 'rollingRate': 31.5}, {'age': '60_64', 'cases': 215, 'rollingSum': 1464, 'rollingRate': 45.8}, {'age': '65_69', 'cases': 100, 'rollingSum': 760, 'rollingRate': 27.3}, {'age': '70_74', 'cases': 79, 'rollingSum': 515, 'rollingRate': 18.3}, {'age': '75_79', 'cases': 60, 'rollingSum': 411, 'rollingRate': 20.4}, {'age': '80_84', 'cases': 68, 'rollingSum': 415, 'rollingRate': 28.6}, {'age': '85_89', 'cases': 52, 'rollingSum': 412, 'rollingRate': 46.5}, {'age': '90+', 'cases': 60, 'rollingSum': 332, 'rollingRate': 63.7}, {'age': 'unassigned', 'cases': 11, 'rollingSum': 69, 'rollingRate': None}]"
nation,England,E92000001,2021-03-08,"[{'age': '00_04', 'cases': 184, 'rollingSum': 1070, 'rollingRate': 33.0}, {'age': '00_59', 'cases': 5083, 'rollingSum': 29680, 'rollingRate': 69.2}, {'age': '05_09', 'cases': 184, 'rollingSum': 1148, 'rollingRate': 32.4}, {'age': '10_14', 'cases': 347, 'rollingSum': 1638, 'rollingRate': 47.7}, {'age': '15_19', 'cases': 560, 'rollingSum': 2383, 'rollingRate': 76.5}, {'age': '20_24', 'cases': 461, 'rollingSum': 2795, 'rollingRate': 80.5}, {'age': '25_29', 'cases': 510, 'rollingSum': 3310, 'rollingRate': 87.8}, {'age': '30_34', 'cases': 568, 'rollingSum': 3680, 'rollingRate': 96.2}, {'age': '35_39', 'cases': 529, 'rollingSum': 3314, 'rollingRate': 88.7}, {'age': '40_44', 'cases': 486, 'rollingSum': 2900, 'rollingRate': 83.4}, {'age': '45_49', 'cases': 426, 'rollingSum': 2490, 'rollingRate': 68.4}, {'age': '50_54', 'cases': 440, 'rollingSum': 2680, 'rollingRate': 69.2}, {'age': '55_59', 'cases': 388, 'rollingSum': 2272, 'rollingRate': 60.4}, {'age': '60+', 'cases': 726, 'rollingSum': 4573, 'rollingRate': 33.5}, {'age': '60_64', 'cases': 242, 'rollingSum': 1534, 'rollingRate': 48.0}, {'age': '65_69', 'cases': 129, 'rollingSum': 799, 'rollingRate': 28.7}, {'age': '70_74', 'cases': 85, 'rollingSum': 542, 'rollingRate': 19.3}, {'age': '75_79', 'cases': 75, 'rollingSum': 459, 'rollingRate': 22.8}, {'age': '80_84', 'cases': 65, 'rollingSum': 433, 'rollingRate': 29.9}, {'age': '85_89', 'cases': 67, 'rollingSum': 447, 'rollingRate': 50.5}, {'age': '90+', 'cases': 63, 'rollingSum': 359, 'rollingRate': 68.9}, {'age': 'unassigned', 'cases': 9, 'rollingSum': 68, 'rollingRate': None}]"
nation,England,E92000001,2021-03-07,"[{'age': '00_04', 'cases': 114, 'rollingSum': 1071, 'rollingRate': 33.1}, {'age': '00_59', 'cases': 3204, 'rollingSum': 29807, 'rollingRate': 69.5}, {'age': '05_09', 'cases': 147, 'rollingSum': 1125, 'rollingRate': 31.8}, {'age': '10_14', 'cases': 140, 'rollingSum': 1528, 'rollingRate': 44.5}, {'age': '15_19', 'cases': 213, 'rollingSum': 2144, 'rollingRate': 68.8}, {'age': '20_24', 'cases': 279, 'rollingSum': 2870, 'rollingRate': 82.6}, {'age': '25_29', 'cases': 355, 'rollingSum': 3333, 'rollingRate': 88.4}, {'age': '30_34', 'cases': 398, 'rollingSum': 3753, 'rollingRate': 98.1}, {'age': '35_39', 'cases': 390, 'rollingSum': 3410, 'rollingRate': 91.2}, {'age': '40_44', 'cases': 319, 'rollingSum': 2961, 'rollingRate': 85.2}, {'age': '45_49', 'cases': 286, 'rollingSum': 2538, 'rollingRate': 69.8}, {'age': '50_54', 'cases': 311, 'rollingSum': 2743, 'rollingRate': 70.8}, {'age': '55_59', 'cases': 252, 'rollingSum': 2331, 'rollingRate': 62.0}, {'age': '60+', 'cases': 468, 'rollingSum': 4847, 'rollingRate': 35.5}, {'age': '60_64', 'cases': 179, 'rollingSum': 1618, 'rollingRate': 50.6}, {'age': '65_69', 'cases': 81, 'rollingSum': 825, 'rollingRate': 29.6}, {'age': '70_74', 'cases': 57, 'rollingSum': 552, 'rollingRate': 19.6}, {'age': '75_79', 'cases': 43, 'rollingSum': 478, 'rollingRate': 23.8}, {'age': '80_84', 'cases': 38, 'rollingSum': 484, 'rollingRate': 33.4}, {'age': '85_89', 'cases': 46, 'rollingSum': 481, 'rollingRate': 54.3}, {'age': '90+', 'cases': 24, 'rollingSum': 409, 'rollingRate': 78.5}, {'age': 'unassigned', 'cases': 5, 'rollingSum': 64, 'rollingRate': None}]"
nation,England,E92000001,2021-03-06,"[{'age': '00_04', 'cases': 129, 'rollingSum': 1077, 'rollingRate': 33.2}, {'age': '00_59', 'cases': 3355, 'rollingSum': 30122, 'rollingRate': 70.2}, {'age': '05_09', 'cases': 148, 'rollingSum': 1086, 'rollingRate': 30.7}, {'age': '10_14', 'cases': 170, 'rollingSum': 1536, 'rollingRate': 44.7}, {'age': '15_19', 'cases': 272, 'rollingSum': 2120, 'rollingRate': 68.0}, {'age': '20_24', 'cases': 319, 'rollingSum': 2922, 'rollingRate': 84.1}, {'age': '25_29', 'cases': 384, 'rollingSum': 3361, 'rollingRate': 89.1}, {'age': '30_34', 'cases': 428, 'rollingSum': 3841, 'rollingRate': 100.4}, {'age': '35_39', 'cases': 393, 'rollingSum': 3444, 'rollingRate': 92.1}, {'age': '40_44', 'cases': 324, 'rollingSum': 2978, 'rollingRate': 85.7}, {'age': '45_49', 'cases': 267, 'rollingSum': 2602, 'rollingRate': 71.5}, {'age': '50_54', 'cases': 285, 'rollingSum': 2797, 'rollingRate': 72.2}, {'age': '55_59', 'cases': 236, 'rollingSum': 2358, 'rollingRate': 62.7}, {'age': '60+', 'cases': 468, 'rollingSum': 4969, 'rollingRate': 36.4}, {'age': '60_64', 'cases': 163, 'rollingSum': 1650, 'rollingRate': 51.6}, {'age': '65_69', 'cases': 87, 'rollingSum': 843, 'rollingRate': 30.3}, {'age': '70_74', 'cases': 59, 'rollingSum': 575, 'rollingRate': 20.4}, {'age': '75_79', 'cases': 42, 'rollingSum': 499, 'rollingRate': 24.8}, {'age': '80_84', 'cases': 46, 'rollingSum': 501, 'rollingRate': 34.6}, {'age': '85_89', 'cases': 41, 'rollingSum': 480, 'rollingRate': 54.2}, {'age': '90+', 'cases': 30, 'rollingSum': 421, 'rollingRate': 80.8}, {'age': 'unassigned', 'cases': 9, 'rollingSum': 62, 'rollingRate': None}]"
nation,England,E92000001,2021-03-05,"[{'age': '00_04', 'cases': 165, 'rollingSum': 1080, 'rollingRate': 33.3}, {'age': '00_59', 'cases': 4113, 'rollingSum': 30369, 'rollingRate': 70.8}, {'age': '05_09', 'cases': 162, 'rollingSum': 1045, 'rollingRate': 29.5}, {'age': '10_14', 'cases': 253, 'rollingSum': 1500, 'rollingRate': 43.7}, {'age': '15_19', 'cases': 341, 'rollingSum': 2054, 'rollingRate': 65.9}, {'age': '20_24', 'cases': 400, 'rollingSum': 2959, 'rollingRate': 85.2}, {'age': '25_29', 'cases': 450, 'rollingSum': 3429, 'rollingRate': 90.9}, {'age': '30_34', 'cases': 508, 'rollingSum': 3888, 'rollingRate': 101.7}, {'age': '35_39', 'cases': 464, 'rollingSum': 3468, 'rollingRate': 92.8}, {'age': '40_44', 'cases': 353, 'rollingSum': 3021, 'rollingRate': 86.9}, {'age': '45_49', 'cases': 321, 'rollingSum': 2679, 'rollingRate': 73.6}, {'age': '50_54', 'cases': 369, 'rollingSum': 2852, 'rollingRate': 73.6}, {'age': '55_59', 'cases': 327, 'rollingSum': 2394, 'rollingRate': 63.6}, {'age': '60+', 'cases': 607, 'rollingSum': 5151, 'rollingRate': 37.7}, {'age': '60_64', 'cases': 206, 'rollingSum': 1735, 'rollingRate': 54.3}, {'age': '65_69', 'cases': 114, 'rollingSum': 867, 'rollingRate': 31.1}, {'age': '70_74', 'cases': 62, 'rollingSum': 601, 'rollingRate': 21.4}, {'age': '75_79', 'cases': 51, 'rollingSum': 515, 'rollingRate': 25.6}, {'age': '80_84', 'cases': 70, 'rollingSum': 508, 'rollingRate': 35.1}, {'age': '85_89', 'cases': 57, 'rollingSum': 486, 'rollingRate': 54.9}, {'age': '90+', 'cases': 47, 'rollingSum': 439, 'rollingRate': 84.3}, {'age': 'unassigned', 'cases': 8, 'rollingSum': 55, 'rollingRate': None}]"
nation,England,E92000001,2021-03-04,"[{'age': '00_04', 'cases': 149, 'rollingSum': 1101, 'rollingRate': 34.0}, {'age': '00_59', 'cases': 4313, 'rollingSum': 31214, 'rollingRate': 72.8}, {'age': '05_09', 'cases': 160, 'rollingSum': 1072, 'rollingRate': 30.3}, {'age': '10_14', 'cases': 243, 'rollingSum': 1441, 'rollingRate': 41.9}, {'age': '15_19', 'cases': 363, 'rollingSum': 2017, 'rollingRate': 64.7}, {'age': '20_24', 'cases': 430, 'rollingSum': 3078, 'rollingRate': 88.6}, {'age': '25_29', 'cases': 488, 'rollingSum': 3560, 'rollingRate': 94.4}, {'age': '30_34', 'cases': 549, 'rollingSum': 3990, 'rollingRate': 104.3}, {'age': '35_39', 'cases': 471, 'rollingSum': 3576, 'rollingRate': 95.7}, {'age': '40_44', 'cases': 440, 'rollingSum': 3144, 'rollingRate': 90.4}, {'age': '45_49', 'cases': 353, 'rollingSum': 2791, 'rollingRate': 76.7}, {'age': '50_54', 'cases': 372, 'rollingSum': 2952, 'rollingRate': 76.2}, {'age': '55_59', 'cases': 295, 'rollingSum': 2492, 'rollingRate': 66.2}, {'age': '60+', 'cases': 683, 'rollingSum': 5463, 'rollingRate': 40.0}, {'age': '60_64', 'cases': 221, 'rollingSum': 1852, 'rollingRate': 57.9}, {'age': '65_69', 'cases': 127, 'rollingSum': 919, 'rollingRate': 33.0}, {'age': '70_74', 'cases': 91, 'rollingSum': 658, 'rollingRate': 23.4}, {'age': '75_79', 'cases': 70, 'rollingSum': 539, 'rollingRate': 26.8}, {'age': '80_84', 'cases': 49, 'rollingSum': 525, 'rollingRate': 36.2}, {'age': '85_89', 'cases': 75, 'rollingSum': 500, 'rollingRate': 56.5}, {'age': '90+', 'cases': 50, 'rollingSum': 470, 'rollingRate': 90.2}, {'age': 'unassigned', 'cases': 15, 'rollingSum': 53, 'rollingRate': None}]"
nation,England,E92000001,2021-03-03,"[{'age': '00_04', 'cases': 156, 'rollingSum': 1153, 'rollingRate': 35.6}, {'age': '00_59', 'cases': 4570, 'rollingSum': 32666, 'rollingRate': 76.2}, {'age': '05_09', 'cases': 162, 'rollingSum': 1105, 'rollingRate': 31.2}, {'age': '10_14', 'cases': 231, 'rollingSum': 1404, 'rollingRate': 40.9}, {'age': '15_19', 'cases': 324, 'rollingSum': 2035, 'rollingRate': 65.3}, {'age': '20_24', 'cases': 429, 'rollingSum': 3225, 'rollingRate': 92.9}, {'age': '25_29', 'cases': 563, 'rollingSum': 3754, 'rollingRate': 99.5}, {'age': '30_34', 'cases': 602, 'rollingSum': 4155, 'rollingRate': 108.6}, {'age': '35_39', 'cases': 501, 'rollingSum': 3744, 'rollingRate': 100.2}, {'age': '40_44', 'cases': 449, 'rollingSum': 3270, 'rollingRate': 94.1}, {'age': '45_49', 'cases': 400, 'rollingSum': 2973, 'rollingRate': 81.7}, {'age': '50_54', 'cases': 390, 'rollingSum': 3146, 'rollingRate': 81.2}, {'age': '55_59', 'cases': 363, 'rollingSum': 2702, 'rollingRate': 71.8}, {'age': '60+', 'cases': 723, 'rollingSum': 5933, 'rollingRate': 43.4}, {'age': '60_64', 'cases': 238, 'rollingSum': 2007, 'rollingRate': 62.8}, {'age': '65_69', 'cases': 122, 'rollingSum': 1012, 'rollingRate': 36.3}, {'age': '70_74', 'cases': 82, 'rollingSum': 695, 'rollingRate': 24.7}, {'age': '75_79', 'cases': 70, 'rollingSum': 571, 'rollingRate': 28.4}, {'age': '80_84', 'cases': 79, 'rollingSum': 570, 'rollingRate': 39.3}, {'age': '85_89', 'cases': 74, 'rollingSum': 542, 'rollingRate': 61.2}, {'age': '90+', 'cases': 58, 'rollingSum': 536, 'rollingRate': 102.9}, {'age': 'unassigned', 'cases': 12, 'rollingSum': 54, 'rollingRate': None}]"
nation,England,E92000001,2021-03-02,"[{'age': '00_04', 'cases': 173, 'rollingSum': 1183, 'rollingRate': 36.5}, {'age': '00_59', 'cases': 5042, 'rollingSum': 34521, 'rollingRate': 80.5}, {'age': '05_09', 'cases': 185, 'rollingSum': 1160, 'rollingRate': 32.8}, {'age': '10_14', 'cases': 254, 'rollingSum': 1424, 'rollingRate': 41.4}, {'age': '15_19', 'cases': 310, 'rollingSum': 2098, 'rollingRate': 67.3}, {'age': '20_24', 'cases': 477, 'rollingSum': 3438, 'rollingRate': 99.0}, {'age': '25_29', 'cases': 560, 'rollingSum': 3960, 'rollingRate': 105.0}, {'age': '30_34', 'cases': 627, 'rollingSum': 4356, 'rollingRate': 113.9}, {'age': '35_39', 'cases': 566, 'rollingSum': 3957, 'rollingRate': 105.9}, {'age': '40_44', 'cases': 529, 'rollingSum': 3470, 'rollingRate': 99.8}, {'age': '45_49', 'cases': 437, 'rollingSum': 3225, 'rollingRate': 88.6}, {'age': '50_54', 'cases': 513, 'rollingSum': 3372, 'rollingRate': 87.0}, {'age': '55_59', 'cases': 411, 'rollingSum': 2878, 'rollingRate': 76.5}, {'age': '60+', 'cases': 898, 'rollingSum': 6388, 'rollingRate': 46.8}, {'age': '60_64', 'cases': 285, 'rollingSum': 2180, 'rollingRate': 68.2}, {'age': '65_69', 'cases': 139, 'rollingSum': 1094, 'rollingRate': 39.3}, {'age': '70_74', 'cases': 106, 'rollingSum': 751, 'rollingRate': 26.7}, {'age': '75_79', 'cases': 108, 'rollingSum': 616, 'rollingRate': 30.6}, {'age': '80_84', 'cases': 86, 'rollingSum': 577, 'rollingRate': 39.8}, {'age': '85_89', 'cases': 87, 'rollingSum': 578, 'rollingRate': 65.3}, {'age': '90+', 'cases': 87, 'rollingSum': 592, 'rollingRate': 113.6}, {'age': 'unassigned', 'cases': 10, 'rollingSum': 60, 'rollingRate': None}]"
nation,England,E92000001,2021-03-01,"[{'age': '00_04', 'cases': 185, 'rollingSum': 1286, 'rollingRate': 39.7}, {'age': '00_59', 'cases': 5210, 'rollingSum': 36695, 'rollingRate': 85.6}, {'age': '05_09', 'cases': 161, 'rollingSum': 1200, 'rollingRate': 33.9}, {'age': '10_14', 'cases': 237, 'rollingSum': 1443, 'rollingRate': 42.0}, {'age': '15_19', 'cases': 321, 'rollingSum': 2206, 'rollingRate': 70.8}, {'age': '20_24', 'cases': 536, 'rollingSum': 3687, 'rollingRate': 106.2}, {'age': '25_29', 'cases': 533, 'rollingSum': 4269, 'rollingRate': 113.2}, {'age': '30_34', 'cases': 641, 'rollingSum': 4631, 'rollingRate': 121.1}, {'age': '35_39', 'cases': 625, 'rollingSum': 4210, 'rollingRate': 112.6}, {'age': '40_44', 'cases': 547, 'rollingSum': 3660, 'rollingRate': 105.3}, {'age': '45_49', 'cases': 474, 'rollingSum': 3438, 'rollingRate': 94.5}, {'age': '50_54', 'cases': 503, 'rollingSum': 3585, 'rollingRate': 92.5}, {'age': '55_59', 'cases': 447, 'rollingSum': 3080, 'rollingRate': 81.9}, {'age': '60+', 'cases': 1000, 'rollingSum': 6790, 'rollingRate': 49.7}, {'age': '60_64', 'cases': 326, 'rollingSum': 2289, 'rollingRate': 71.6}, {'age': '65_69', 'cases': 155, 'rollingSum': 1192, 'rollingRate': 42.8}, {'age': '70_74', 'cases': 95, 'rollingSum': 827, 'rollingRate': 29.4}, {'age': '75_79', 'cases': 94, 'rollingSum': 629, 'rollingRate': 31.3}, {'age': '80_84', 'cases': 116, 'rollingSum': 610, 'rollingRate': 42.1}, {'age': '85_89', 'cases': 101, 'rollingSum': 604, 'rollingRate': 68.2}, {'age': '90+', 'cases': 113, 'rollingSum': 639, 'rollingRate': 122.6}, {'age': 'unassigned', 'cases': 5, 'rollingSum': 70, 'rollingRate': None}]"
nation,England,E92000001,2021-02-28,"[{'age': '00_04', 'cases': 120, 'rollingSum': 1370, 'rollingRate': 42.3}, {'age': '00_59', 'cases': 3519, 'rollingSum': 40061, 'rollingRate': 93.4}, {'age': '05_09', 'cases': 108, 'rollingSum': 1338, 'rollingRate': 37.8}, {'age': '10_14', 'cases': 148, 'rollingSum': 1560, 'rollingRate': 45.4}, {'age': '15_19', 'cases': 189, 'rollingSum': 2369, 'rollingRate': 76.0}, {'age': '20_24', 'cases': 331, 'rollingSum': 4010, 'rollingRate': 115.5}, {'age': '25_29', 'cases': 383, 'rollingSum': 4712, 'rollingRate': 124.9}, {'age': '30_34', 'cases': 486, 'rollingSum': 5080, 'rollingRate': 132.8}, {'age': '35_39', 'cases': 424, 'rollingSum': 4611, 'rollingRate': 123.3}, {'age': '40_44', 'cases': 336, 'rollingSum': 3965, 'rollingRate': 114.1}, {'age': '45_49', 'cases': 350, 'rollingSum': 3729, 'rollingRate': 102.5}, {'age': '50_54', 'cases': 365, 'rollingSum': 3913, 'rollingRate': 101.0}, {'age': '55_59', 'cases': 279, 'rollingSum': 3404, 'rollingRate': 90.5}, {'age': '60+', 'cases': 590, 'rollingSum': 7483, 'rollingRate': 54.8}, {'age': '60_64', 'cases': 211, 'rollingSum': 2500, 'rollingRate': 78.2}, {'age': '65_69', 'cases': 99, 'rollingSum': 1343, 'rollingRate': 48.2}, {'age': '70_74', 'cases': 80, 'rollingSum': 943, 'rollingRate': 33.5}, {'age': '75_79', 'cases': 64, 'rollingSum': 695, 'rollingRate': 34.6}, {'age': '80_84', 'cases': 55, 'rollingSum': 642, 'rollingRate': 44.3}, {'age': '85_89', 'cases': 45, 'rollingSum': 668, 'rollingRate': 75.5}, {'age': '90+', 'cases': 36, 'rollingSum': 692, 'rollingRate': 132.8}, {'age': 'unassigned', 'cases': 3, 'rollingSum': 75, 'rollingRate': None}]"
nation,England,E92000001,2021-02-27,"[{'age': '00_04', 'cases': 132, 'rollingSum': 1454, 'rollingRate': 44.9}, {'age': '00_59', 'cases': 3602, 'rollingSum': 42503, 'rollingRate': 99.1}, {'age': '05_09', 'cases': 107, 'rollingSum': 1421, 'rollingRate': 40.1}, {'age': '10_14', 'cases': 134, 'rollingSum': 1627, 'rollingRate': 47.4}, {'age': '15_19', 'cases': 206, 'rollingSum': 2537, 'rollingRate': 81.4}, {'age': '20_24', 'cases': 356, 'rollingSum': 4251, 'rollingRate': 122.4}, {'age': '25_29', 'cases': 452, 'rollingSum': 4997, 'rollingRate': 132.5}, {'age': '30_34', 'cases': 475, 'rollingSum': 5349, 'rollingRate': 139.9}, {'age': '35_39', 'cases': 417, 'rollingSum': 4952, 'rollingRate': 132.5}, {'age': '40_44', 'cases': 367, 'rollingSum': 4210, 'rollingRate': 121.1}, {'age': '45_49', 'cases': 344, 'rollingSum': 3954, 'rollingRate': 108.7}, {'age': '50_54', 'cases': 340, 'rollingSum': 4106, 'rollingRate': 106.0}, {'age': '55_59', 'cases': 272, 'rollingSum': 3645, 'rollingRate': 96.9}, {'age': '60+', 'cases': 650, 'rollingSum': 7952, 'rollingRate': 58.2}, {'age': '60_64', 'cases': 248, 'rollingSum': 2673, 'rollingRate': 83.6}, {'age': '65_69', 'cases': 111, 'rollingSum': 1443, 'rollingRate': 51.8}, {'age': '70_74', 'cases': 85, 'rollingSum': 1008, 'rollingRate': 35.8}, {'age': '75_79', 'cases': 58, 'rollingSum': 728, 'rollingRate': 36.2}, {'age': '80_84', 'cases': 53, 'rollingSum': 660, 'rollingRate': 45.5}, {'age': '85_89', 'cases': 47, 'rollingSum': 716, 'rollingRate': 80.9}, {'age': '90+', 'cases': 48, 'rollingSum': 724, 'rollingRate': 138.9}, {'age': 'unassigned', 'cases': 2, 'rollingSum': 85, 'rollingRate': None}]"
nation,England,E92000001,2021-02-26,"[{'age': '00_04', 'cases': 186, 'rollingSum': 1550, 'rollingRate': 47.8}, {'age': '00_59', 'cases': 4958, 'rollingSum': 44907, 'rollingRate': 104.7}, {'age': '05_09', 'cases': 189, 'rollingSum': 1514, 'rollingRate': 42.8}, {'age': '10_14', 'cases': 194, 'rollingSum': 1731, 'rollingRate': 50.4}, {'age': '15_19', 'cases': 304, 'rollingSum': 2724, 'rollingRate': 87.4}, {'age': '20_24', 'cases': 519, 'rollingSum': 4476, 'rollingRate': 128.9}, {'age': '25_29', 'cases': 581, 'rollingSum': 5200, 'rollingRate': 137.9}, {'age': '30_34', 'cases': 610, 'rollingSum': 5636, 'rollingRate': 147.4}, {'age': '35_39', 'cases': 572, 'rollingSum': 5236, 'rollingRate': 140.1}, {'age': '40_44', 'cases': 476, 'rollingSum': 4447, 'rollingRate': 127.9}, {'age': '45_49', 'cases': 433, 'rollingSum': 4160, 'rollingRate': 114.3}, {'age': '50_54', 'cases': 469, 'rollingSum': 4352, 'rollingRate': 112.3}, {'age': '55_59', 'cases': 425, 'rollingSum': 3881, 'rollingRate': 103.2}, {'age': '60+', 'cases': 919, 'rollingSum': 8449, 'rollingRate': 61.8}, {'age': '60_64', 'cases': 323, 'rollingSum': 2816, 'rollingRate': 88.1}, {'age': '65_69', 'cases': 166, 'rollingSum': 1556, 'rollingRate': 55.9}, {'age': '70_74', 'cases': 119, 'rollingSum': 1075, 'rollingRate': 38.2}, {'age': '75_79', 'cases': 75, 'rollingSum': 773, 'rollingRate': 38.5}, {'age': '80_84', 'cases': 87, 'rollingSum': 705, 'rollingRate': 48.6}, {'age': '85_89', 'cases': 71, 'rollingSum': 762, 'rollingRate': 86.1}, {'age': '90+', 'cases': 78, 'rollingSum': 762, 'rollingRate': 146.2}, {'age': 'unassigned', 'cases': 6, 'rollingSum': 91, 'rollingRate': None}]"
nation,England,E92000001,2021-02-25,"[{'age': '00_04', 'cases': 201, 'rollingSum': 1637, 'rollingRate': 50.5}, {'age': '00_59', 'cases': 5765, 'rollingSum': 47597, 'rollingRate': 111.0}, {'age': '05_09', 'cases': 193, 'rollingSum': 1600, 'rollingRate': 45.2}, {'age': '10_14', 'cases': 206, 'rollingSum': 1835, 'rollingRate': 53.4}, {'age': '15_19', 'cases': 381, 'rollingSum': 2819, 'rollingRate': 90.5}, {'age': '20_24', 'cases': 577, 'rollingSum': 4767, 'rollingRate': 137.3}, {'age': '25_29', 'cases': 682, 'rollingSum': 5534, 'rollingRate': 146.7}, {'age': '30_34', 'cases': 714, 'rollingSum': 5980, 'rollingRate': 156.4}, {'age': '35_39', 'cases': 639, 'rollingSum': 5547, 'rollingRate': 148.4}, {'age': '40_44', 'cases': 566, 'rollingSum': 4745, 'rollingRate': 136.5}, {'age': '45_49', 'cases': 535, 'rollingSum': 4396, 'rollingRate': 120.8}, {'age': '50_54', 'cases': 566, 'rollingSum': 4600, 'rollingRate': 118.7}, {'age': '55_59', 'cases': 505, 'rollingSum': 4137, 'rollingRate': 110.0}, {'age': '60+', 'cases': 1153, 'rollingSum': 9117, 'rollingRate': 66.7}, {'age': '60_64', 'cases': 376, 'rollingSum': 3050, 'rollingRate': 95.4}, {'age': '65_69', 'cases': 220, 'rollingSum': 1702, 'rollingRate': 61.1}, {'age': '70_74', 'cases': 128, 'rollingSum': 1158, 'rollingRate': 41.1}, {'age': '75_79', 'cases': 102, 'rollingSum': 838, 'rollingRate': 41.7}, {'age': '80_84', 'cases': 94, 'rollingSum': 766, 'rollingRate': 52.9}, {'age': '85_89', 'cases': 117, 'rollingSum': 816, 'rollingRate': 92.2}, {'age': '90+', 'cases': 116, 'rollingSum': 787, 'rollingRate': 151.0}, {'age': 'unassigned', 'cases': 16, 'rollingSum': 96, 'rollingRate': None}]"
nation,England,E92000001,2021-02-24,"[{'age': '00_04', 'cases': 186, 'rollingSum': 1700, 'rollingRate': 52.5}, {'age': '00_59', 'cases': 6425, 'rollingSum': 50441, 'rollingRate': 117.6}, {'age': '05_09', 'cases': 217, 'rollingSum': 1642, 'rollingRate': 46.4}, {'age': '10_14', 'cases': 251, 'rollingSum': 1905, 'rollingRate': 55.4}, {'age': '15_19', 'cases': 387, 'rollingSum': 2947, 'rollingRate': 94.6}, {'age': '20_24', 'cases': 642, 'rollingSum': 5091, 'rollingRate': 146.6}, {'age': '25_29', 'cases': 769, 'rollingSum': 5879, 'rollingRate': 155.9}, {'age': '30_34', 'cases': 803, 'rollingSum': 6347, 'rollingRate': 165.9}, {'age': '35_39', 'cases': 714, 'rollingSum': 5957, 'rollingRate': 159.4}, {'age': '40_44', 'cases': 649, 'rollingSum': 5031, 'rollingRate': 144.7}, {'age': '45_49', 'cases': 652, 'rollingSum': 4649, 'rollingRate': 127.8}, {'age': '50_54', 'cases': 616, 'rollingSum': 4919, 'rollingRate': 126.9}, {'age': '55_59', 'cases': 539, 'rollingSum': 4374, 'rollingRate': 116.3}, {'age': '60+', 'cases': 1178, 'rollingSum': 9643, 'rollingRate': 70.6}, {'age': '60_64', 'cases': 411, 'rollingSum': 3208, 'rollingRate': 100.3}, {'age': '65_69', 'cases': 204, 'rollingSum': 1795, 'rollingRate': 64.5}, {'age': '70_74', 'cases': 138, 'rollingSum': 1240, 'rollingRate': 44.1}, {'age': '75_79', 'cases': 115, 'rollingSum': 893, 'rollingRate': 44.4}, {'age': '80_84', 'cases': 86, 'rollingSum': 828, 'rollingRate': 57.1}, {'age': '85_89', 'cases': 110, 'rollingSum': 841, 'rollingRate': 95.0}, {'age': '90+', 'cases': 114, 'rollingSum': 838, 'rollingRate': 160.8}, {'age': 'unassigned', 'cases': 18, 'rollingSum': 95, 'rollingRate': None}]"
