,Date,MV Beds Occupied,Hospital Cases,New Admissions,New COVID-19 Cases,New COVID-19 Deaths,New Vaccinations,stringency_index,average_temperature_celsius,rainfall_mm,relative_humidity,vaccination_policy
0,2020-04-02,1494.0,12135.0,2932.0,4097.0,892.0,0.0,79.63,8.131944,0.0,71.895232,0.0
1,2020-04-03,1788.0,13635.0,2564.0,4102.0,927.0,0.0,79.63,7.25,0.0,66.98084,0.0
2,2020-04-04,1950.0,15469.0,2593.0,3405.0,1023.0,0.0,79.63,9.319444,0.0,66.45978,0.0
3,2020-04-05,2097.0,16657.0,2592.0,3094.0,1063.0,0.0,79.63,12.291667,0.0,53.62148,0.0
4,2020-04-06,2264.0,17154.0,2679.0,4407.0,1025.0,0.0,79.63,12.395833,0.3048,59.204766,0.0
5,2020-04-07,2472.0,17814.0,2744.0,4605.0,1145.0,0.0,79.63,10.916667,0.0635,57.793909,0.0
6,2020-04-08,2561.0,18152.0,2619.0,4315.0,1286.0,0.0,79.63,13.576389,0.0,57.247078,0.0
7,2020-04-09,2546.0,18423.0,2340.0,4076.0,1177.0,0.0,79.63,10.819444,0.0,76.878103,0.0
8,2020-04-10,2820.0,18669.0,2196.0,3590.0,1163.0,0.0,79.63,13.201389,0.0,67.700036,0.0
9,2020-04-11,2865.0,18604.0,1955.0,3085.0,1203.0,0.0,79.63,15.590278,0.0,59.857387,0.0
10,2020-04-12,2881.0,18974.0,1791.0,2958.0,1208.0,0.0,79.63,12.5625,0.338667,73.287312,0.0
11,2020-04-13,2872.0,18621.0,1912.0,3463.0,1076.0,0.0,79.63,6.4375,1.27,60.506666,0.0
12,2020-04-14,2849.0,18552.0,1859.0,3568.0,1080.0,0.0,79.63,7.284722,0.0,54.240911,0.0
13,2020-04-15,2847.0,17934.0,1608.0,4240.0,1100.0,0.0,79.63,10.770833,0.0,49.7078,0.0
14,2020-04-16,2838.0,17783.0,1777.0,4360.0,1147.0,0.0,79.63,10.722222,0.0,57.564875,0.0
15,2020-04-17,2780.0,16728.0,1674.0,4088.0,1107.0,0.0,79.63,8.5,0.0,73.805367,0.0
16,2020-04-18,2868.0,16850.0,1411.0,4142.0,1030.0,0.0,79.63,7.423611,0.846667,79.262819,0.0
17,2020-04-19,2820.0,16928.0,1475.0,3494.0,967.0,0.0,79.63,8.722222,0.889,65.719469,0.0
18,2020-04-20,2780.0,16654.0,1522.0,3698.0,992.0,0.0,79.63,9.284722,0.0,65.513766,0.0
19,2020-04-21,2701.0,16517.0,1495.0,3996.0,916.0,0.0,79.63,10.458333,0.0,67.495325,0.0
20,2020-04-22,2646.0,16018.0,1310.0,4812.0,939.0,0.0,79.63,11.041667,0.0,68.945743,0.0
21,2020-04-23,2563.0,15402.0,1289.0,4574.0,893.0,0.0,79.63,11.361111,0.0,69.125692,0.0
22,2020-04-24,2414.0,14642.0,1277.0,4352.0,874.0,0.0,79.63,9.881944,0.0,66.75175,0.0
23,2020-04-25,2405.0,14202.0,1080.0,3381.0,771.0,0.0,79.63,9.631944,0.0,71.59527,0.0
24,2020-04-26,2309.0,14174.0,1208.0,3137.0,763.0,0.0,79.63,12.777778,0.0,64.119914,0.0
25,2020-04-27,2194.0,14255.0,1344.0,4056.0,724.0,0.0,79.63,10.604167,0.145143,67.7187,0.0
26,2020-04-28,2093.0,13565.0,1296.0,4113.0,701.0,0.0,79.63,7.638889,2.201333,84.608769,0.0
27,2020-04-29,2045.0,13224.0,1295.0,4737.0,699.0,0.0,79.63,8.118056,7.916333,90.062834,0.0
28,2020-04-30,1991.0,12922.0,1227.0,4314.0,660.0,0.0,79.63,8.555556,1.27,81.705322,0.0
29,2020-05-01,1954.0,12623.0,1081.0,4109.0,661.0,0.0,79.63,9.319444,2.939143,73.283895,0.0
30,2020-05-02,1844.0,12314.0,980.0,2762.0,590.0,0.0,79.63,10.368056,0.0635,67.435369,0.0
31,2020-05-03,1795.0,12119.0,1044.0,2648.0,556.0,0.0,79.63,9.791667,0.338667,80.586314,0.0
32,2020-05-04,1724.0,12020.0,1063.0,2851.0,562.0,0.0,79.63,9.847222,0.036286,80.571134,0.0
33,2020-05-05,1662.0,11754.0,959.0,3148.0,537.0,0.0,79.63,8.4375,0.0,67.546226,0.0
34,2020-05-06,1610.0,11227.0,1040.0,3264.0,524.0,0.0,79.63,9.1875,0.0,63.861323,0.0
35,2020-05-07,1493.0,10726.0,998.0,3205.0,535.0,0.0,79.63,12.756944,0.0,60.980408,0.0
36,2020-05-08,1446.0,10249.0,743.0,2622.0,482.0,0.0,79.63,16.229167,0.0,63.885635,0.0
37,2020-05-09,1398.0,10176.0,798.0,1797.0,463.0,0.0,79.63,16.201389,0.0,64.55464,0.0
38,2020-05-10,1362.0,9893.0,756.0,2013.0,423.0,0.0,79.63,8.916667,2.921,74.0263,0.0
39,2020-05-11,1316.0,10109.0,866.0,3088.0,355.0,0.0,79.63,6.118056,3.005667,64.757308,0.0
40,2020-05-12,1247.0,9791.0,844.0,2940.0,380.0,0.0,79.63,7.208333,0.145143,65.602529,0.0
41,2020-05-13,1198.0,9602.0,804.0,2899.0,373.0,0.0,61.11,6.75,0.0,61.108735,0.0
42,2020-05-14,1162.0,9231.0,763.0,2222.0,373.0,0.0,61.11,7.784722,0.0,57.252699,0.0
43,2020-05-15,1200.0,9079.0,738.0,2145.0,359.0,0.0,61.11,10.444444,0.0,60.304424,0.0
44,2020-05-16,1101.0,8643.0,671.0,1781.0,351.0,0.0,61.11,11.090278,0.0,60.684706,0.0
45,2020-05-17,1064.0,8611.0,673.0,1593.0,316.0,0.0,61.11,13.972222,0.0,57.04237,0.0
46,2020-05-18,1010.0,8668.0,733.0,2226.0,344.0,0.0,61.11,15.194444,0.0,64.022588,0.0
47,2020-05-19,976.0,8518.0,752.0,2602.0,316.0,0.0,61.11,17.118056,0.042333,69.17844,0.0
48,2020-05-20,921.0,8115.0,732.0,2359.0,303.0,0.0,61.11,19.513889,0.0,54.930985,0.0
49,2020-05-21,894.0,7903.0,715.0,2277.0,286.0,0.0,61.11,18.006944,0.0,53.344312,0.0
50,2020-05-22,852.0,7761.0,638.0,1798.0,256.0,0.0,61.11,16.326389,0.3556,52.728667,0.0
51,2020-05-23,815.0,7428.0,504.0,1309.0,255.0,0.0,61.11,13.486111,0.084667,56.317806,0.0
52,2020-05-24,786.0,7415.0,497.0,1206.0,234.0,0.0,61.11,14.527778,0.127,67.623573,0.0
53,2020-05-25,771.0,7448.0,498.0,1389.0,240.0,0.0,61.11,16.388889,0.0,47.327229,0.0
54,2020-05-26,756.0,7305.0,578.0,1461.0,260.0,0.0,61.11,16.972222,0.0,56.39579,0.0
55,2020-05-27,696.0,6836.0,589.0,1616.0,233.0,0.0,61.11,15.826389,0.0,60.633811,0.0
56,2020-05-28,663.0,6528.0,570.0,1575.0,241.0,0.0,61.11,15.548611,0.0,56.322436,0.0
57,2020-05-29,630.0,6250.0,499.0,1374.0,216.0,0.0,61.11,15.520833,0.0,49.362807,0.0
58,2020-05-30,628.0,5972.0,466.0,1010.0,188.0,0.0,61.11,14.923611,0.0,62.841487,0.0
59,2020-05-31,606.0,5933.0,446.0,984.0,175.0,0.0,61.11,16.055556,0.0,56.37405,0.0
60,2020-06-01,584.0,5954.0,522.0,1319.0,179.0,0.0,57.41,15.958333,0.0,59.447714,0.0
61,2020-06-02,553.0,5827.0,553.0,1365.0,204.0,0.0,57.41,16.201389,0.0,54.734665,0.0
62,2020-06-03,523.0,5600.0,491.0,1251.0,179.0,0.0,57.41,12.395833,0.677333,82.084087,0.0
63,2020-06-04,494.0,5398.0,458.0,1147.0,163.0,0.0,57.41,10.340278,1.989667,78.924953,0.0
64,2020-06-05,481.0,5213.0,380.0,1020.0,160.0,0.0,57.41,9.819444,2.582333,72.59763,0.0
65,2020-06-06,473.0,5004.0,306.0,723.0,129.0,0.0,57.41,10.263889,4.826,74.566488,0.0
66,2020-06-07,448.0,4820.0,323.0,668.0,137.0,0.0,57.41,10.444444,5.588,84.130185,0.0
67,2020-06-08,443.0,4830.0,348.0,990.0,142.0,0.0,62.96,10.673611,1.17475,70.173122,0.0
68,2020-06-09,427.0,4665.0,397.0,1066.0,127.0,0.0,62.96,11.923611,0.0,67.169189,0.0
69,2020-06-10,384.0,4447.0,402.0,1086.0,142.0,0.0,62.96,11.597222,4.021667,87.14722,0.0
70,2020-06-11,334.0,4179.0,330.0,915.0,108.0,0.0,62.96,12.083333,2.751667,90.773388,0.0
71,2020-06-12,336.0,4136.0,298.0,938.0,122.0,0.0,62.96,13.291667,5.545667,97.456287,0.0
72,2020-06-13,339.0,4000.0,265.0,785.0,85.0,0.0,62.96,17.444444,0.4445,73.610874,0.0
73,2020-06-14,343.0,3973.0,306.0,752.0,119.0,0.0,62.96,15.604167,0.036286,84.403802,0.0
74,2020-06-15,327.0,3920.0,365.0,944.0,92.0,0.0,59.26,15.868056,0.435429,83.748849,0.0
75,2020-06-16,327.0,3934.0,354.0,996.0,103.0,0.0,59.26,15.777778,0.689429,85.22965,0.0
76,2020-06-17,300.0,3826.0,334.0,914.0,91.0,0.0,59.26,15.590278,1.741714,86.102931,0.0
77,2020-06-18,299.0,3681.0,312.0,938.0,79.0,0.0,59.26,13.756944,4.656667,91.442464,0.0
78,2020-06-19,283.0,3575.0,253.0,818.0,76.0,0.0,59.26,13.854167,14.139333,83.349952,0.0
79,2020-06-20,297.0,3423.0,184.0,626.0,76.0,0.0,59.26,15.729167,0.616857,74.516186,0.0
80,2020-06-21,265.0,3373.0,215.0,550.0,67.0,0.0,59.26,15.833333,3.471333,73.164262,0.0
81,2020-06-22,296.0,3417.0,318.0,821.0,74.0,0.0,59.26,16.430556,0.9525,63.412591,0.0
82,2020-06-23,266.0,3288.0,275.0,727.0,89.0,0.0,59.26,19.631944,0.0,61.70765,0.0
83,2020-06-24,264.0,3223.0,262.0,732.0,93.0,0.0,59.26,21.798611,0.0,60.994161,0.0
84,2020-06-25,236.0,3066.0,256.0,643.0,97.0,0.0,59.26,21.895833,0.0,60.753326,0.0
85,2020-06-26,226.0,2859.0,248.0,640.0,70.0,0.0,59.26,22.090278,0.0,64.878776,0.0
86,2020-06-27,233.0,2819.0,209.0,506.0,61.0,0.0,59.26,16.680556,1.185333,77.690533,0.0
87,2020-06-28,236.0,2818.0,155.0,413.0,62.0,0.0,59.26,14.625,2.068286,66.62337,0.0
88,2020-06-29,228.0,3024.0,172.0,666.0,63.0,0.0,59.26,13.5,0.4572,72.871,0.0
89,2020-06-30,238.0,2665.0,189.0,578.0,71.0,0.0,62.5,15.631944,0.0,70.219352,0.0
90,2020-07-01,220.0,2509.0,201.0,607.0,44.0,0.0,62.5,16.3125,0.084667,77.150289,0.0
91,2020-07-02,211.0,2410.0,149.0,561.0,55.0,0.0,64.35,13.805556,2.116667,87.008688,0.0
92,2020-07-03,202.0,2294.0,146.0,536.0,45.0,0.0,64.35,14.659722,1.439333,80.75534,0.0
93,2020-07-04,186.0,2152.0,120.0,385.0,46.0,0.0,64.35,17.75,0.719667,80.28904,0.0
94,2020-07-05,190.0,2100.0,131.0,544.0,44.0,0.0,64.35,16.6875,0.254,61.022603,0.0
95,2020-07-06,188.0,2099.0,150.0,664.0,48.0,0.0,64.35,14.590278,0.072571,63.882392,0.0
96,2020-07-07,178.0,2010.0,148.0,565.0,41.0,0.0,64.35,12.895833,0.889,82.492598,0.0
97,2020-07-08,164.0,1888.0,141.0,682.0,44.0,0.0,64.35,13.305556,8.89,93.1453,0.0
98,2020-07-09,167.0,1801.0,136.0,688.0,56.0,0.0,64.35,13.048611,13.123333,95.90569,0.0
99,2020-07-10,162.0,1746.0,104.0,524.0,42.0,0.0,64.35,13.229167,6.053667,80.013003,0.0
100,2020-07-11,152.0,1640.0,97.0,432.0,33.0,0.0,64.35,13.861111,0.73025,66.485776,0.0
101,2020-07-12,139.0,1611.0,72.0,351.0,29.0,0.0,64.35,14.951389,0.0,62.764691,0.0
102,2020-07-13,138.0,1612.0,137.0,694.0,42.0,0.0,64.35,16.388889,0.0,74.482113,0.0
103,2020-07-14,123.0,1506.0,122.0,661.0,38.0,0.0,64.35,15.090278,0.508,70.312575,0.0
104,2020-07-15,136.0,1489.0,116.0,726.0,39.0,0.0,62.5,14.006944,0.211667,84.659645,0.0
105,2020-07-16,118.0,1348.0,114.0,644.0,18.0,0.0,62.5,17.697531,0.254,76.319687,0.0
106,2020-07-17,122.0,1346.0,83.0,548.0,31.0,0.0,62.5,19.345679,0.0,69.941427,0.0
107,2020-07-18,118.0,1321.0,48.0,473.0,28.0,0.0,62.5,17.541667,0.2032,78.947904,0.0
108,2020-07-19,119.0,1301.0,72.0,419.0,22.0,0.0,62.5,15.270833,6.096,65.724272,0.0
109,2020-07-20,112.0,1278.0,86.0,769.0,29.0,0.0,62.5,14.302469,0.056444,62.91171,0.0
110,2020-07-21,106.0,1188.0,79.0,697.0,30.0,0.0,62.5,14.574074,0.0,64.670238,0.0
111,2020-07-22,97.0,1305.0,82.0,764.0,34.0,0.0,62.5,17.092593,0.042333,63.489782,0.0
112,2020-07-23,101.0,1095.0,109.0,741.0,33.0,0.0,62.5,17.0,0.0635,72.550906,0.0
113,2020-07-24,92.0,1018.0,93.0,720.0,17.0,0.0,62.5,18.419753,0.381,71.078913,0.0
114,2020-07-25,82.0,977.0,65.0,499.0,20.0,0.0,62.5,17.534722,0.907143,83.331908,0.0
115,2020-07-26,81.0,965.0,64.0,518.0,28.0,0.0,62.5,16.590278,7.747,71.939324,0.0
116,2020-07-27,83.0,945.0,82.0,824.0,16.0,0.0,62.5,15.645833,0.254,83.788836,0.0
117,2020-07-28,78.0,944.0,69.0,796.0,20.0,0.0,62.5,14.746914,2.906889,67.261963,0.0
118,2020-07-29,72.0,927.0,63.0,994.0,21.0,0.0,62.5,15.895062,0.0,64.949756,0.0
119,2020-07-30,70.0,898.0,75.0,879.0,14.0,0.0,62.5,19.549383,0.0,61.861049,0.0
120,2020-07-31,71.0,870.0,55.0,644.0,26.0,0.0,62.5,23.462963,0.580571,52.671709,0.0
121,2020-08-01,74.0,879.0,50.0,508.0,16.0,0.0,66.2,18.549383,1.088571,69.68072,0.0
122,2020-08-02,72.0,847.0,57.0,518.0,15.0,0.0,66.2,16.376543,0.09525,64.128588,0.0
123,2020-08-03,67.0,842.0,74.0,963.0,19.0,0.0,66.2,15.037037,0.028222,64.459939,0.0
124,2020-08-04,65.0,807.0,58.0,965.0,20.0,0.0,66.2,15.159722,0.042333,66.224196,0.0
125,2020-08-05,63.0,805.0,60.0,973.0,7.0,0.0,66.2,19.858025,0.169333,70.899315,0.0
126,2020-08-06,61.0,756.0,52.0,1005.0,17.0,0.0,66.2,20.524691,0.127,77.745536,0.0
127,2020-08-07,57.0,711.0,60.0,892.0,19.0,0.0,66.2,23.358025,0.03175,62.379692,0.0
128,2020-08-08,55.0,650.0,78.0,648.0,18.0,0.0,66.2,20.37037,0.072571,73.038022,0.0
129,2020-08-09,56.0,611.0,53.0,569.0,18.0,0.0,66.2,17.537037,0.0,84.27189,0.0
130,2020-08-10,60.0,714.0,50.0,1375.0,23.0,0.0,66.2,20.659722,0.0,73.246452,0.0
131,2020-08-11,63.0,672.0,63.0,1247.0,20.0,0.0,66.2,22.361111,0.0,71.652769,0.0
132,2020-08-12,68.0,642.0,51.0,1126.0,20.0,0.0,66.2,24.160494,0.0,65.943611,0.0
133,2020-08-13,64.0,652.0,60.0,1036.0,18.0,0.0,66.2,18.648148,0.0,86.669983,0.0
134,2020-08-14,63.0,642.0,55.0,1059.0,15.0,0.0,66.2,17.975309,2.116667,82.923099,0.0
135,2020-08-15,68.0,630.0,38.0,656.0,21.0,0.0,66.2,16.796296,0.0,84.469403,0.0
136,2020-08-16,69.0,634.0,39.0,534.0,12.0,0.0,66.2,16.740741,3.447143,96.289665,0.0
137,2020-08-17,67.0,626.0,46.0,1159.0,19.0,0.0,66.2,17.458333,17.949333,86.01093,0.0
138,2020-08-18,64.0,597.0,56.0,955.0,11.0,0.0,66.2,17.715278,1.566333,82.39173,0.0
139,2020-08-19,63.0,571.0,58.0,1109.0,10.0,0.0,66.2,17.798611,0.3048,92.411333,0.0
140,2020-08-20,64.0,551.0,45.0,1254.0,16.0,0.0,66.2,19.527778,8.2804,62.324007,0.0
141,2020-08-21,64.0,528.0,49.0,1031.0,9.0,0.0,66.2,18.743056,0.0,69.043841,0.0
142,2020-08-22,66.0,594.0,25.0,732.0,11.0,0.0,66.2,17.222222,0.0508,72.666735,0.0
143,2020-08-23,65.0,522.0,44.0,704.0,16.0,0.0,66.2,16.083333,2.4892,79.630561,0.0
144,2020-08-24,62.0,522.0,41.0,1156.0,8.0,0.0,66.2,16.071429,1.185333,67.916133,0.0
145,2020-08-25,62.0,500.0,60.0,1085.0,19.0,0.0,66.2,16.493056,6.180667,85.153908,0.0
146,2020-08-26,55.0,485.0,52.0,1181.0,15.0,0.0,66.2,16.191358,8.744857,76.130798,0.0
147,2020-08-27,62.0,492.0,69.0,1356.0,11.0,0.0,66.2,13.611111,0.465667,88.193187,0.0
148,2020-08-28,52.0,469.0,44.0,1395.0,11.0,0.0,66.2,12.697531,6.688667,91.317209,0.0
149,2020-08-29,56.0,478.0,52.0,1051.0,8.0,0.0,66.2,12.030864,13.607143,80.145297,0.0
150,2020-08-30,52.0,479.0,38.0,987.0,8.0,0.0,66.2,12.438272,0.592667,71.151313,0.0
151,2020-08-31,54.0,495.0,52.0,1279.0,16.0,0.0,66.2,12.013889,0.0,69.329244,0.0
152,2020-09-01,59.0,496.0,58.0,1962.0,9.0,0.0,62.5,13.388889,0.0,66.257455,0.0
153,2020-09-02,59.0,451.0,79.0,2696.0,13.0,0.0,62.5,14.450617,0.592667,76.74135,0.0
154,2020-09-03,58.0,468.0,69.0,2716.0,6.0,0.0,62.5,17.160494,5.376333,80.232624,0.0
155,2020-09-04,54.0,474.0,67.0,2637.0,14.0,0.0,62.5,14.37037,0.225778,71.750196,0.0
156,2020-09-05,50.0,471.0,94.0,2200.0,12.0,0.0,62.5,13.191358,0.084667,72.837918,0.0
157,2020-09-06,52.0,483.0,85.0,2079.0,13.0,0.0,62.5,14.117284,0.145143,79.04485,0.0
158,2020-09-07,62.0,555.0,84.0,3530.0,20.0,0.0,62.5,14.284722,2.0828,87.149054,0.0
159,2020-09-08,64.0,535.0,99.0,3071.0,15.0,0.0,62.5,19.652778,0.145143,80.314606,0.0
160,2020-09-09,64.0,557.0,136.0,2893.0,10.0,0.0,62.5,16.993827,0.0,71.610158,0.0
161,2020-09-10,62.0,572.0,143.0,3143.0,15.0,0.0,62.5,12.524691,0.028222,70.416843,0.0
162,2020-09-11,129.0,622.0,135.0,2893.0,15.0,0.0,62.5,13.962963,0.0,71.838753,0.0
163,2020-09-12,70.0,663.0,143.0,2224.0,21.0,0.0,62.5,15.592593,0.072571,66.465988,0.0
164,2020-09-13,74.0,691.0,153.0,1722.0,18.0,0.0,62.5,17.91358,0.0,71.461263,0.0
165,2020-09-14,88.0,812.0,172.0,2941.0,17.0,0.0,63.89,18.0625,0.0,69.135537,0.0
166,2020-09-15,101.0,891.0,194.0,3057.0,22.0,0.0,63.89,19.055556,0.0,70.99616,0.0
167,2020-09-16,107.0,929.0,183.0,3778.0,25.0,0.0,63.89,16.049383,0.0635,83.883435,0.0
168,2020-09-17,108.0,984.0,199.0,3979.0,34.0,0.0,63.89,13.91358,0.0,73.529708,0.0
169,2020-09-18,115.0,1020.0,205.0,4290.0,25.0,0.0,63.89,13.401235,0.0,73.688499,0.0
170,2020-09-19,123.0,1081.0,204.0,4215.0,22.0,0.0,63.89,14.845679,0.0,79.390623,0.0
171,2020-09-20,142.0,1174.0,237.0,4652.0,34.0,0.0,63.89,14.790123,0.0,77.245779,0.0
172,2020-09-21,154.0,1299.0,275.0,4727.0,26.0,0.0,63.89,14.881944,0.0,76.07625,0.0
173,2020-09-22,179.0,1378.0,268.0,5400.0,32.0,0.0,63.89,17.076389,0.0,70.98997,0.0
174,2020-09-23,192.0,1439.0,314.0,5933.0,52.0,0.0,63.89,13.808642,2.159,88.974534,0.0
175,2020-09-24,209.0,1546.0,288.0,6361.0,33.0,0.0,63.89,10.179012,3.683,77.494963,0.0
176,2020-09-25,227.0,1686.0,274.0,6105.0,35.0,0.0,63.89,10.296296,6.858,70.182741,0.0
177,2020-09-26,223.0,1689.0,245.0,5704.0,43.0,0.0,63.89,9.555556,0.09525,68.844458,0.0
178,2020-09-27,233.0,1793.0,241.0,6084.0,49.0,0.0,63.89,10.888889,0.028222,73.187939,0.0
179,2020-09-28,245.0,1955.0,308.0,8641.0,47.0,0.0,63.89,11.32716,0.0,77.983385,0.0
180,2020-09-29,259.0,1954.0,310.0,8832.0,42.0,0.0,63.89,13.419753,1.04775,77.348377,0.0
181,2020-09-30,282.0,2036.0,328.0,10663.0,53.0,0.0,63.89,12.179012,0.550333,90.403933,0.0
182,2020-10-01,285.0,2069.0,368.0,11444.0,56.0,0.0,63.89,10.395062,3.84175,83.280061,0.0
183,2020-10-02,311.0,2180.0,371.0,11719.0,69.0,0.0,63.89,11.524691,0.145143,87.180889,0.0
184,2020-10-03,307.0,2290.0,386.0,9820.0,56.0,0.0,63.89,13.037037,6.858,95.167307,0.0
185,2020-10-04,310.0,2435.0,478.0,9966.0,55.0,0.0,63.89,10.617284,8.720667,89.531274,0.0
186,2020-10-05,331.0,2705.0,472.0,14218.0,54.0,0.0,63.89,12.253086,0.338667,88.941199,0.0
187,2020-10-06,349.0,2903.0,524.0,14458.0,69.0,0.0,63.89,11.537037,4.064,87.445059,0.0
188,2020-10-07,376.0,3066.0,491.0,15418.0,88.0,0.0,63.89,11.790123,2.370667,77.537395,0.0
189,2020-10-08,368.0,3179.0,513.0,15452.0,80.0,0.0,63.89,11.376543,10.202333,89.276119,0.0
190,2020-10-09,367.0,3238.0,544.0,13159.0,82.0,0.0,63.89,8.790123,1.61925,82.060131,0.0
191,2020-10-10,396.0,3369.0,515.0,10301.0,87.0,0.0,63.89,8.975309,0.580571,85.761777,0.0
192,2020-10-11,401.0,3604.0,628.0,9781.0,106.0,0.0,63.89,9.759259,3.471333,79.362421,0.0
193,2020-10-12,426.0,3827.0,664.0,16420.0,94.0,0.0,65.74,9.098765,0.0,89.294356,0.0
194,2020-10-13,441.0,4105.0,764.0,15660.0,94.0,0.0,65.74,9.030864,1.651,86.992247,0.0
195,2020-10-14,468.0,4313.0,706.0,16646.0,104.0,0.0,65.74,10.141975,0.471714,85.698113,0.0
196,2020-10-15,482.0,4569.0,792.0,15428.0,124.0,0.0,65.74,8.919753,0.381,81.127419,0.0
197,2020-10-16,482.0,4854.0,632.0,14761.0,125.0,0.0,65.74,9.135802,0.73025,86.271165,0.0
198,2020-10-17,495.0,5029.0,785.0,12487.0,168.0,0.0,65.74,9.493827,0.653143,88.70522,0.0
199,2020-10-18,504.0,5202.0,870.0,11982.0,124.0,0.0,65.74,9.277778,0.09525,88.385561,0.0
200,2020-10-19,529.0,5644.0,861.0,22369.0,155.0,0.0,65.74,10.654321,0.03175,81.056546,0.0
201,2020-10-20,560.0,6072.0,925.0,21638.0,177.0,0.0,65.74,13.561728,1.524,83.443352,0.0
202,2020-10-21,572.0,6271.0,997.0,21762.0,196.0,0.0,65.74,13.395062,0.338667,95.482662,0.0
203,2020-10-22,564.0,6345.0,987.0,19866.0,186.0,0.0,65.74,10.401235,4.600222,80.426076,0.0
204,2020-10-23,602.0,6842.0,997.0,18359.0,183.0,0.0,65.74,8.944444,1.27,87.419008,0.0
205,2020-10-24,632.0,7176.0,990.0,13713.0,174.0,0.0,65.74,10.567901,1.651,88.287906,0.0
206,2020-10-25,663.0,7612.0,1186.0,13353.0,207.0,0.0,65.74,8.944444,6.35,82.598032,0.0
207,2020-10-26,682.0,7856.0,1279.0,23033.0,218.0,0.0,65.74,8.376543,0.254,86.909548,0.0
208,2020-10-27,743.0,8595.0,1190.0,20762.0,226.0,0.0,65.74,8.45679,2.243667,90.482621,0.0
209,2020-10-28,788.0,9070.0,1239.0,20547.0,228.0,0.0,65.74,8.475309,3.386667,81.970573,0.0
210,2020-10-29,803.0,9127.0,1345.0,20257.0,253.0,0.0,65.74,10.734568,0.169333,87.499174,0.0
211,2020-10-30,801.0,9295.0,1109.0,19899.0,284.0,0.0,65.74,13.67284,1.778,88.382223,0.0
212,2020-10-31,816.0,9782.0,1240.0,14565.0,277.0,0.0,65.74,12.475309,0.254,84.047271,0.0
213,2020-11-01,804.0,9623.0,1280.0,13611.0,283.0,0.0,65.74,13.290123,2.667,81.243713,0.0
214,2020-11-02,883.0,10397.0,1331.0,28394.0,279.0,0.0,65.74,12.512346,1.778,75.28816,0.0
215,2020-11-03,954.0,10971.0,1246.0,22690.0,304.0,0.0,65.74,6.740741,1.862667,80.551134,0.0
216,2020-11-04,997.0,11037.0,1382.0,21053.0,283.0,0.0,65.74,5.62963,1.778,85.121562,0.0
217,2020-11-05,986.0,10994.0,1346.0,21206.0,300.0,0.0,77.78,7.055556,0.0,88.346376,0.0
218,2020-11-06,984.0,11181.0,1182.0,21179.0,339.0,0.0,77.78,6.04321,0.084667,92.102012,0.0
219,2020-11-07,1003.0,11514.0,1319.0,16888.0,348.0,0.0,77.78,6.135802,0.141111,96.036361,0.0
220,2020-11-08,1017.0,11680.0,1488.0,18272.0,347.0,0.0,77.78,10.037037,0.254,98.194901,0.0
221,2020-11-09,1048.0,12259.0,1551.0,28560.0,404.0,0.0,77.78,12.074074,1.524,97.455008,0.0
222,2020-11-10,1010.0,12033.0,1592.0,24836.0,329.0,0.0,77.78,11.271605,0.4445,93.320287,0.0
223,2020-11-11,1081.0,12730.0,1711.0,25065.0,317.0,0.0,77.78,10.462963,0.108857,91.523743,0.0
224,2020-11-12,1088.0,12967.0,1666.0,22320.0,357.0,0.0,77.78,10.154321,1.298222,81.661796,0.0
225,2020-11-13,1158.0,13328.0,1433.0,22008.0,352.0,0.0,77.78,9.561728,0.0,82.121472,0.0
226,2020-11-14,1162.0,13399.0,1388.0,16290.0,367.0,0.0,77.78,11.111111,1.058333,90.251606,0.0
227,2020-11-15,1194.0,13886.0,1467.0,14422.0,375.0,0.0,77.78,9.765432,2.370667,81.295957,0.0
228,2020-11-16,1198.0,14313.0,1560.0,24136.0,362.0,0.0,77.78,10.123457,2.612571,82.525197,0.0
229,2020-11-17,1228.0,14411.0,1491.0,20677.0,378.0,0.0,75.0,13.012346,0.3175,87.103593,0.0
230,2020-11-18,1242.0,14490.0,1571.0,18545.0,444.0,0.0,75.0,11.401235,0.042333,82.204296,0.0
231,2020-11-19,1241.0,14479.0,1484.0,15797.0,407.0,0.0,75.0,6.506173,0.834571,75.55068,0.0
232,2020-11-20,1241.0,14236.0,1316.0,14960.0,407.0,0.0,75.0,6.438272,0.381,91.833645,0.0
233,2020-11-21,1248.0,14118.0,1255.0,10806.0,413.0,0.0,75.0,10.771605,0.889,84.530801,0.0
234,2020-11-22,1259.0,14354.0,1333.0,10216.0,420.0,0.0,75.0,6.358025,0.564444,85.881628,0.0
235,2020-11-23,1299.0,14712.0,1385.0,16472.0,429.0,0.0,75.0,5.654321,0.056444,89.350469,0.0
236,2020-11-24,1306.0,14506.0,1277.0,14266.0,423.0,0.0,75.0,9.716049,0.056444,85.364315,0.0
237,2020-11-25,1300.0,14240.0,1415.0,14155.0,436.0,0.0,75.0,7.111111,0.290286,92.725172,0.0
238,2020-11-26,1264.0,13908.0,1198.0,12459.0,380.0,0.0,75.0,4.351852,0.92075,93.462033,0.0
239,2020-11-27,1242.0,13754.0,1055.0,12459.0,387.0,0.0,75.0,3.58642,0.028222,89.060347,0.0
240,2020-11-28,1204.0,13208.0,1065.0,9347.0,389.0,0.0,75.0,6.296296,0.169333,95.280446,0.0
