areaType,areaName,areaCode,date,newVaccinesGivenByPublishDate,cumVaccinesGivenByPublishDate,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
nation,England,E92000001,2021-03-14,237395,21921282,223017,20791838,14378,1129444,,
nation,England,E92000001,2021-03-13,496272,21683887,457632,20568821,38640,1115066,,
nation,England,E92000001,2021-03-12,380230,21187615,312716,20111189,67514,1076426,,
nation,England,E92000001,2021-03-11,281073,20807385,211393,19798473,69680,1008912,,
nation,England,E92000001,2021-03-10,277680,20526312,206720,19587080,70960,939232,,
nation,England,E92000001,2021-03-09,228278,20248632,181127,19380360,47151,868272,,
nation,England,E92000001,2021-03-08,207536,20020354,183736,19199233,23800,821121,,
nation,England,E92000001,2021-03-07,149241,19812818,140108,19015497,9133,797321,,
nation,England,E92000001,2021-03-06,405306,19663577,383618,18875389,21688,788188,,
nation,England,E92000001,2021-03-05,422916,19258271,385681,18491771,37235,766500,,
nation,England,E92000001,2021-03-04,365433,18835355,320388,18106090,45045,729265,,
nation,England,E92000001,2021-03-03,275003,18469922,231002,17785702,44001,684220,,
nation,England,E92000001,2021-03-02,208968,18194919,181316,17554700,27652,640219,,
nation,England,E92000001,2021-03-01,173212,17985951,160580,17373384,12632,612567,,
nation,England,E92000001,2021-02-28,170947,17812739,161559,17212804,9388,599935,,
nation,England,E92000001,2021-02-27,386948,17641792,371364,17051245,15584,590547,,
nation,England,E92000001,2021-02-26,469003,17254844,452777,16679881,16226,574963,,
nation,England,E92000001,2021-02-25,448280,16785841,432112,16227104,16168,558737,,
nation,England,E92000001,2021-02-24,411146,16337561,396937,15794992,14209,542569,,
nation,England,E92000001,2021-02-23,294478,15926415,284897,15398055,9581,528360,,
nation,England,E92000001,2021-02-22,160428,15631937,155084,15113158,5344,518779,,
nation,England,E92000001,2021-02-21,116333,15471509,113987,14958074,2346,513435,,
nation,England,E92000001,2021-02-20,308541,15355176,306109,14844087,2432,511089,,
nation,England,E92000001,2021-02-19,327697,15046635,323802,14537978,3895,508657,,
nation,England,E92000001,2021-02-18,400823,14718938,396262,14214176,4561,504762,,
nation,England,E92000001,2021-02-17,427073,14318115,422576,13817914,4497,500201,,
nation,England,E92000001,2021-02-16,315797,13891042,312669,13395338,3128,495704,,
nation,England,E92000001,2021-02-15,221614,13575245,219760,13082669,1854,492576,,
nation,England,E92000001,2021-02-14,188083,13353631,187246,12862909,837,490722,,
nation,England,E92000001,2021-02-13,431683,13165548,429497,12675663,2186,489885,,
nation,England,E92000001,2021-02-12,440658,12733865,436925,12246166,3733,487699,,
nation,England,E92000001,2021-02-11,391380,12293207,386734,11809241,4646,483966,,
nation,England,E92000001,2021-02-10,342947,11901827,338855,11422507,4092,479320,,
nation,England,E92000001,2021-02-09,313827,11558880,311654,11083652,2173,475228,,
nation,England,E92000001,2021-02-08,253688,11245053,252269,10771998,1419,473055,,
nation,England,E92000001,2021-02-07,229826,10991365,229514,10519729,312,471636,,
nation,England,E92000001,2021-02-06,458919,10761539,458318,10290215,601,471324,,
nation,England,E92000001,2021-02-05,403577,10302620,401636,9831897,1941,470723,,
nation,England,E92000001,2021-02-04,391037,9899043,388426,9430261,2611,468782,,
nation,England,E92000001,2021-02-03,381076,9508006,378794,9041835,2282,466171,,
nation,England,E92000001,2021-02-02,301559,9126930,300173,8663041,1386,463889,,
nation,England,E92000001,2021-02-01,282109,8825371,280513,8362868,1596,462503,,
nation,England,E92000001,2021-01-31,292116,8543262,289359,8082355,2757,460907,,
nation,England,E92000001,2021-01-30,549943,8251146,539691,7792996,10252,458150,,
nation,England,E92000001,2021-01-29,437886,7701203,436360,7253305,1526,447898,,
nation,England,E92000001,2021-01-28,344464,7263317,343193,6816945,1271,446372,,
nation,England,E92000001,2021-01-27,252992,6918853,251902,6473752,1090,445101,,
nation,England,E92000001,2021-01-26,260307,6665861,259306,6221850,1001,444011,,
nation,England,E92000001,2021-01-25,236177,6405554,234851,5962544,1326,443010,,
nation,England,E92000001,2021-01-24,199202,6169377,198592,5727693,610,441684,,
nation,England,E92000001,2021-01-23,444104,5970175,443330,5529101,774,441074,,
nation,England,E92000001,2021-01-22,425596,5526071,424478,5085771,1118,440300,,
nation,England,E92000001,2021-01-21,359897,5100475,357563,4661293,2334,439182,,
nation,England,E92000001,2021-01-20,320874,4740578,318151,4303730,2723,436848,,
nation,England,E92000001,2021-01-19,301362,4419704,298373,3985579,2989,434125,,
nation,England,E92000001,2021-01-18,170900,4118342,167150,3687206,3750,431136,,
nation,England,E92000001,2021-01-17,155848,3947442,154564,3520056,1284,427386,,
nation,England,E92000001,2021-01-16,277209,3791594,275434,3365492,1775,426102,,
nation,England,E92000001,2021-01-15,324711,3514385,320894,3090058,3817,424327,,
nation,England,E92000001,2021-01-14,279647,3189674,274793,2769164,4854,420510,,
nation,England,E92000001,2021-01-13,248177,2910027,239815,2494371,8362,415656,,
nation,England,E92000001,2021-01-12,187645,2661850,174276,2254556,13369,407294,,
nation,England,E92000001,2021-01-11,140441,2474205,121129,2080280,19312,393925,,
nation,England,E92000001,2021-01-10,,2333764,,1959151,,374613,,
