,date,cumAdmissions,hospitalCases,covidOccupiedMVBeds,Vax_index,dailyCases
0,2020-04-02,21387,9506.0,1330.0,0.32999999999999996,4097
1,2020-04-03,23390,10833.0,1395.0,0.32999999999999996,4102
2,2020-04-04,25378,12566.0,1596.0,0.32999999999999996,3405
3,2020-04-05,27464,13220.0,1825.0,0.32999999999999996,3094
4,2020-04-06,29650,13920.0,1889.0,0.32999999999999996,4407
5,2020-04-07,31835,15172.0,2133.0,0.32999999999999996,4605
6,2020-04-08,34007,14024.0,1972.0,0.32999999999999996,4315
7,2020-04-09,35989,15035.0,2067.0,0.32999999999999996,4076
8,2020-04-10,37696,13912.0,2402.0,0.32999999999999996,3590
9,2020-04-11,39304,14763.0,2407.0,0.32999999999999996,3085
10,2020-04-12,40828,15830.0,2330.0,0.32999999999999996,2958
11,2020-04-13,42382,15580.0,2309.0,0.32999999999999996,3463
12,2020-04-14,43742,15383.0,2374.0,0.32999999999999996,3568
13,2020-04-15,45022,14928.0,2441.0,0.32999999999999996,4240
14,2020-04-16,46539,14363.0,2366.0,0.32999999999999996,4360
15,2020-04-17,47921,14023.0,2400.0,0.32999999999999996,4088
16,2020-04-18,49136,13801.0,2288.0,0.32999999999999996,4142
17,2020-04-19,50300,13908.0,2242.0,0.32999999999999996,3494
18,2020-04-20,51577,13117.0,2282.0,0.32999999999999996,3698
19,2020-04-21,52857,13143.0,2327.0,0.32999999999999996,3996
20,2020-04-22,53983,13631.0,2159.0,0.32999999999999996,4812
21,2020-04-23,55053,12854.0,2020.0,0.32999999999999996,4574
22,2020-04-24,56164,12550.0,2022.0,0.32999999999999996,4352
23,2020-04-25,57014,12005.0,1989.0,0.32999999999999996,3381
24,2020-04-26,58068,11743.0,1816.0,0.32999999999999996,3137
25,2020-04-27,59216,12682.0,1775.0,0.32999999999999996,4056
26,2020-04-28,60264,11637.0,1687.0,0.32999999999999996,4113
27,2020-04-29,61346,10750.0,1819.0,0.32999999999999996,4737
28,2020-04-30,62354,11062.0,1656.0,0.32999999999999996,4314
29,2020-05-01,63244,10230.0,1473.0,0.32999999999999996,4109
30,2020-05-02,64062,10161.0,1522.0,0.32999999999999996,2762
31,2020-05-03,64907,9820.0,1349.0,0.32999999999999996,2648
32,2020-05-04,65796,10034.0,1431.0,0.32999999999999996,2851
33,2020-05-05,66605,10250.0,1311.0,0.32999999999999996,3148
34,2020-05-06,67458,8982.0,1288.0,0.32999999999999996,3264
35,2020-05-07,68312,9239.0,1188.0,0.32999999999999996,3205
36,2020-05-08,68874,8518.0,1123.0,0.32999999999999996,2622
37,2020-05-09,69501,8473.0,1174.0,0.32999999999999996,1797
38,2020-05-10,70103,8174.0,1034.0,0.32999999999999996,2013
39,2020-05-11,70731,8245.0,1019.0,0.32999999999999996,3088
40,2020-05-12,71420,8306.0,1005.0,0.32999999999999996,2940
41,2020-05-13,72021,8203.0,979.0,0.32999999999999996,2899
42,2020-05-14,72631,8010.0,915.0,0.32999999999999996,2222
43,2020-05-15,73235,7584.0,964.0,0.32999999999999996,2145
44,2020-05-16,73740,7045.0,811.0,0.32999999999999996,1781
45,2020-05-17,74289,7502.0,953.0,0.32999999999999996,1593
46,2020-05-18,74903,7298.0,824.0,0.32999999999999996,2226
47,2020-05-19,75422,7173.0,774.0,0.32999999999999996,2602
48,2020-05-20,76010,7121.0,723.0,0.32999999999999996,2359
49,2020-05-21,76628,6761.0,635.0,0.32999999999999996,2277
50,2020-05-22,77125,6315.0,661.0,0.32999999999999996,1798
51,2020-05-23,77527,6204.0,648.0,0.32999999999999996,1309
52,2020-05-24,77945,6470.0,598.0,0.32999999999999996,1206
53,2020-05-25,78333,6305.0,565.0,0.32999999999999996,1389
54,2020-05-26,78800,6123.0,621.0,0.32999999999999996,1461
55,2020-05-27,79244,5825.0,591.0,0.32999999999999996,1616
56,2020-05-28,79700,5754.0,506.0,0.32999999999999996,1575
57,2020-05-29,80131,5379.0,516.0,0.32999999999999996,1374
58,2020-05-30,80524,4935.0,469.0,0.32999999999999996,1010
59,2020-05-31,80860,4626.0,485.0,0.32999999999999996,984
60,2020-06-01,81217,4520.0,376.0,0.32999999999999996,1319
61,2020-06-02,81629,4404.0,431.0,0.32999999999999996,1365
62,2020-06-03,81995,4322.0,413.0,0.32999999999999996,1251
63,2020-06-04,82343,4283.0,392.0,0.32999999999999996,1147
64,2020-06-05,82652,4169.0,386.0,0.32999999999999996,1020
65,2020-06-06,82875,3866.0,384.0,0.32999999999999996,723
66,2020-06-07,83121,3780.0,362.0,0.32999999999999996,668
67,2020-06-08,83409,3817.0,369.0,0.32999999999999996,990
68,2020-06-09,83696,3580.0,389.0,0.32999999999999996,1066
69,2020-06-10,84008,3615.0,305.0,0.32999999999999996,1086
70,2020-06-11,84270,3426.0,252.0,0.32999999999999996,915
71,2020-06-12,84509,3403.0,251.0,0.32999999999999996,938
72,2020-06-13,84717,3302.0,280.0,0.32999999999999996,785
73,2020-06-14,84968,3268.0,280.0,0.32999999999999996,752
74,2020-06-15,85258,2933.0,258.0,0.32999999999999996,944
75,2020-06-16,85531,2993.0,261.0,0.32999999999999996,996
76,2020-06-17,85813,3285.0,239.0,0.32999999999999996,914
77,2020-06-18,86069,2950.0,246.0,0.32999999999999996,938
78,2020-06-19,86268,2711.0,240.0,0.32999999999999996,818
79,2020-06-20,86417,2854.0,245.0,0.32999999999999996,626
80,2020-06-21,86598,2865.0,206.0,0.32999999999999996,550
81,2020-06-22,86836,2816.0,225.0,0.32999999999999996,821
82,2020-06-23,87056,2667.0,206.0,0.32999999999999996,727
83,2020-06-24,87238,2544.0,215.0,0.32999999999999996,732
84,2020-06-25,87422,2593.0,184.0,0.32999999999999996,643
85,2020-06-26,87595,2304.0,172.0,0.32999999999999996,640
86,2020-06-27,87764,2339.0,178.0,0.32999999999999996,506
87,2020-06-28,87883,2333.0,180.0,0.32999999999999996,413
88,2020-06-29,88026,2410.0,184.0,0.32999999999999996,666
89,2020-06-30,88161,2204.0,194.0,0.32999999999999996,578
90,2020-07-01,88313,2017.0,179.0,0.32999999999999996,607
91,2020-07-02,88434,1906.0,165.0,0.32999999999999996,561
92,2020-07-03,88556,1810.0,144.0,0.32999999999999996,536
93,2020-07-04,88662,1661.0,147.0,0.32999999999999996,385
94,2020-07-05,88770,1743.0,151.0,0.32999999999999996,544
95,2020-07-06,88894,1743.0,163.0,0.32999999999999996,664
96,2020-07-07,89020,1635.0,144.0,0.32999999999999996,565
97,2020-07-08,89139,1513.0,120.0,0.32999999999999996,682
98,2020-07-09,89255,1518.0,127.0,0.32999999999999996,688
99,2020-07-10,89338,1483.0,130.0,0.32999999999999996,524
100,2020-07-11,89415,1282.0,136.0,0.32999999999999996,432
101,2020-07-12,89474,1195.0,88.0,0.32999999999999996,351
102,2020-07-13,89593,1370.0,108.0,0.32999999999999996,694
103,2020-07-14,89691,1207.0,86.0,0.32999999999999996,661
104,2020-07-15,89786,1280.0,96.0,0.32999999999999996,726
105,2020-07-16,89886,1064.0,93.0,0.32999999999999996,644
106,2020-07-17,89949,1079.0,105.0,0.32999999999999996,548
107,2020-07-18,89992,1063.0,95.0,0.32999999999999996,473
108,2020-07-19,90047,1113.0,103.0,0.32999999999999996,419
109,2020-07-20,90120,1067.0,88.0,0.32999999999999996,769
110,2020-07-21,90179,1028.0,96.0,0.32999999999999996,697
111,2020-07-22,90246,1123.0,79.0,0.32999999999999996,764
112,2020-07-23,90325,910.0,85.0,0.32999999999999996,741
113,2020-07-24,90396,874.0,73.0,0.32999999999999996,720
114,2020-07-25,90442,816.0,71.0,0.32999999999999996,499
115,2020-07-26,90489,789.0,69.0,0.32999999999999996,518
116,2020-07-27,90561,790.0,66.0,0.32999999999999996,824
117,2020-07-28,90619,776.0,67.0,0.32999999999999996,796
118,2020-07-29,90669,766.0,53.0,0.32999999999999996,994
119,2020-07-30,90735,691.0,50.0,0.32999999999999996,879
120,2020-07-31,90775,723.0,56.0,0.32999999999999996,644
121,2020-08-01,90812,710.0,52.0,0.32999999999999996,508
122,2020-08-02,90854,746.0,54.0,0.32999999999999996,518
123,2020-08-03,90914,653.0,51.0,0.32999999999999996,963
124,2020-08-04,90962,680.0,57.0,0.32999999999999996,965
125,2020-08-05,91013,636.0,47.0,0.32999999999999996,973
126,2020-08-06,91053,655.0,48.0,0.32999999999999996,1005
127,2020-08-07,91108,653.0,52.0,0.32999999999999996,892
128,2020-08-08,91158,543.0,39.0,0.32999999999999996,648
129,2020-08-09,91204,509.0,50.0,0.32999999999999996,569
130,2020-08-10,91241,596.0,45.0,0.32999999999999996,1375
131,2020-08-11,91297,529.0,50.0,0.32999999999999996,1247
132,2020-08-12,91336,550.0,53.0,0.32999999999999996,1126
133,2020-08-13,91381,567.0,52.0,0.32999999999999996,1036
134,2020-08-14,91425,546.0,52.0,0.32999999999999996,1059
135,2020-08-15,91458,519.0,52.0,0.32999999999999996,656
136,2020-08-16,91488,527.0,57.0,0.32999999999999996,534
137,2020-08-17,91524,460.0,50.0,0.32999999999999996,1159
138,2020-08-18,91569,490.0,56.0,0.32999999999999996,955
