epoch,step,train_MAE,train_loss,valid_MAE,valid_loss
29,809,0.00427274452522397,,,
30,836,,,0.0026963655836880207,9.105463504965883e-06
30,836,0.005729094613343477,,,
31,849,,0.00015274755423888564,,
31,863,,,0.004711925517767668,2.37190743064275e-05
31,863,0.006891124416142702,,,
32,890,,,0.0025261733680963516,1.0004115210904274e-05
32,890,0.01049729809165001,,,
33,899,,4.368522422737442e-05,,
33,917,,,0.009616660885512829,9.463386231800541e-05
33,917,0.005122990347445011,,,
34,944,,,0.004203965421766043,1.9548229829524644e-05
34,944,0.008954158052802086,,,
35,949,,0.0001835236616898328,,
35,971,,,0.0023105249274522066,6.572150596184656e-06
35,971,0.00801115669310093,,,
36,998,,,0.009448233060538769,9.093624976230785e-05
36,998,0.008311701007187366,,,
37,999,,8.867028373060748e-05,,
37,1025,,,0.00694636907428503,4.939257996738888e-05
37,1025,0.007115745916962624,,,
38,1049,,0.0003663292736746371,,
38,1052,,,0.015094485133886337,0.00023795805464033037
38,1052,0.010822515934705734,,,
39,1079,,,0.013866068795323372,0.00020239924197085202
39,1079,0.021437697112560272,,,
40,1099,,0.0005742649082094431,,
40,1106,,,0.012114057317376137,0.00014863788965158165
40,1106,0.017130659893155098,,,
41,1133,,,0.006881011184304953,4.926385736325756e-05
41,1133,0.006771537475287914,,,
42,1149,,4.624230496119708e-05,,
42,1160,,,0.002642606385052204,9.538206541037653e-06
42,1160,0.00916280411183834,,,
43,1187,,,0.005697355140000582,3.341794581501745e-05
43,1187,0.010963634587824345,,,
44,1199,,3.727135481312871e-05,,
44,1214,,,0.0018337761284783483,4.791887931787642e-06
44,1214,0.006153006572276354,,,
45,1241,,,0.005476543214172125,3.0939274438424036e-05
45,1241,0.005058490205556154,,,
46,1249,,1.819434874050785e-05,,
46,1268,,,0.0009665408288128674,1.4499344160867622e-06
46,1268,0.004525565076619387,,,
47,1295,,,0.0019751472864300013,4.740595613839105e-06
47,1295,0.004065427929162979,,,
48,1299,,1.1211955097678583e-05,,
48,1322,,,0.010314935818314552,0.00010747509804787114
48,1322,0.00397464307025075,,,
49,1349,,6.13079100730829e-05,,
49,1349,,,0.004996086470782757,3.0594503186875954e-05
49,1349,0.009914908558130264,,,
50,1376,,,0.0023107100278139114,7.038853254925925e-06
50,1376,0.011845296248793602,,,
51,1399,,7.492362055927515e-05,,
51,1403,,,0.011353501118719578,0.00013014383148401976
51,1403,0.009891568683087826,,,
52,1430,,,0.0028947866521775723,9.43467875913484e-06
52,1430,0.0039373645558953285,,,
53,1449,,2.470501021889504e-05,,
53,1457,,,0.0010110189905390143,1.5724505146863521e-06
53,1457,0.0035316029097884893,,,
54,1484,,,0.003328213933855295,1.1861634447996039e-05
54,1484,0.002558790147304535,,,
55,1499,,3.522604674799368e-05,,
55,1511,,,0.0018617844907566905,4.225070370011963e-06
55,1511,0.003447860013693571,,,
56,1538,,,0.0007864736253395677,1.0476663874214864e-06
56,1538,0.0029583328869193792,,,
57,1549,,1.2117592632421292e-05,,
57,1565,,,0.0017132131615653634,3.7417160001496086e-06
57,1565,0.0033433737698942423,,,
58,1592,,,0.0011171201476827264,1.7867714632302523e-06
58,1592,0.002513717394322157,,,
59,1599,,2.98082159133628e-05,,
59,1619,,,0.0007333598914556205,8.458363822683168e-07
59,1619,0.0034156115725636482,,,
60,1646,,,0.0048378268256783485,2.4191225747927092e-05
60,1646,0.004541101865470409,,,
61,1649,,5.215725104790181e-05,,
61,1673,,,0.002612703014165163,7.594092949148035e-06
61,1673,0.003848376451060176,,,
62,1699,,4.477845868677832e-05,,
62,1700,,,0.0013137285131961107,2.4088681129796896e-06
62,1700,0.004884458612650633,,,
63,1727,,,0.0033260483760386705,1.1930213986488525e-05
63,1727,0.004489716608077288,,,
64,1749,,1.0266088793287054e-05,,
64,1754,,,0.001178174396045506,2.0066795514139812e-06
64,1754,0.0027836402878165245,,,
65,1781,,,0.002849166514351964,8.896366125554778e-06
65,1781,0.0027485957834869623,,,
66,1799,,3.88267362723127e-05,,
66,1808,,,0.0007515876204706728,8.873806223164138e-07
66,1808,0.0041840351186692715,,,
67,1835,,,0.007588157895952463,6.152433343231678e-05
67,1835,0.005540580488741398,,,
68,1849,,2.2221196559257805e-05,,
68,1862,,,0.006040259264409542,3.937937435694039e-05
68,1862,0.008007310330867767,,,
69,1889,,,0.0018316471250727773,4.4476796574599575e-06
69,1889,0.004912714008241892,,,
70,1899,,2.6374727895017713e-05,,
70,1916,,,0.0014807519037276506,2.8803597160731442e-06
70,1916,0.0034312631469219923,,,
71,1943,,,0.004068251699209213,1.7405558537575416e-05
71,1943,0.002517587970942259,,,
72,1949,,1.726413938740734e-05,,
72,1970,,,0.0008234488777816296,1.0395011713626445e-06
72,1970,0.0033142250031232834,,,
73,1997,,,0.0016064777737483382,3.4321319617447443e-06
73,1997,0.002753603272140026,,,
74,1999,,1.1107017598988023e-05,,
74,2024,,,0.0007851497502997518,9.693184210846084e-07
74,2024,0.0029928155709058046,,,
75,2049,,1.6414482161053456e-05,,
75,2051,,,0.002199264010414481,5.624041023111204e-06
75,2051,0.0023715116549283266,,,
76,2078,,,0.006131466943770647,3.898648719768971e-05
76,2078,0.005038190167397261,,,
77,2099,,0.0001469881972298026,,
77,2105,,,0.0022026679944247007,5.598770258075092e-06
77,2105,0.008019872941076756,,,
78,2132,,,0.005059057381004095,2.756688445515465e-05
78,2132,0.007571568712592125,,,
79,2149,,2.0099192624911666e-05,,
79,2159,,,0.0009649869170971215,1.3568412668973906e-06
79,2159,0.005078072194010019,,,
