,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,region,epi_week
5557,2021-08-25 00:00:00,2648.0,11.0,565622.0,13784.0,6235410,151336,52.24,0.41,East of England,202134
5558,2021-08-26 00:00:00,2567.0,16.0,568189.0,13800.0,6235410,151336,52.24,0.41,East of England,202134
5559,2021-08-27 00:00:00,2387.0,9.0,570576.0,13809.0,6235410,151336,52.24,0.41,East of England,202134
5560,2021-08-28 00:00:00,1973.0,4.0,572549.0,13813.0,6235410,151336,52.24,0.41,East of England,202134
5561,2021-08-29 00:00:00,1869.0,12.0,574418.0,13825.0,6235410,151336,52.24,0.41,East of England,202135
5562,2021-08-30 00:00:00,2412.0,7.0,576830.0,13832.0,6235410,151336,52.24,0.41,East of England,202135
5563,2021-08-31 00:00:00,3331.0,11.0,580161.0,13843.0,6235410,151336,52.24,0.41,East of England,202135
5564,2021-09-01 00:00:00,3167.0,10.0,583328.0,13853.0,6235410,151336,52.24,0.41,East of England,202135
5565,2021-09-02 00:00:00,3061.0,8.0,586389.0,13861.0,6235410,151336,52.24,0.41,East of England,202135
5566,2021-09-03 00:00:00,2885.0,16.0,589274.0,13877.0,6235410,151336,52.24,0.41,East of England,202135
5567,2021-09-04 00:00:00,2422.0,14.0,591696.0,13891.0,6235410,151336,52.24,0.41,East of England,202135
5568,2021-09-05 00:00:00,2364.0,13.0,594060.0,13904.0,6235410,151336,52.24,0.41,East of England,202136
5569,2021-09-06 00:00:00,3392.0,10.0,597452.0,13914.0,6235410,151336,52.24,0.41,East of England,202136
5570,2021-09-07 00:00:00,2975.0,12.0,600427.0,13926.0,6235410,151336,52.24,0.41,East of England,202136
5571,2021-09-08 00:00:00,2508.0,14.0,602935.0,13940.0,6235410,151336,52.24,0.41,East of England,202136
5572,2021-09-09 00:00:00,2372.0,3.0,605307.0,13943.0,6235410,151336,52.24,0.41,East of England,202136
5573,2021-09-10 00:00:00,2091.0,9.0,607398.0,13952.0,6235410,151336,52.24,0.41,East of England,202136
5574,2021-09-11 00:00:00,1744.0,16.0,609142.0,13968.0,6235410,151336,52.24,0.41,East of England,202136
5575,2021-09-12 00:00:00,1905.0,12.0,611047.0,13980.0,6235410,151336,52.24,0.41,East of England,202137
5576,2021-09-13 00:00:00,2641.0,7.0,613688.0,13987.0,6235410,151336,52.24,0.41,East of England,202137
5577,2021-09-14 00:00:00,2307.0,11.0,615995.0,13998.0,6235410,151336,52.24,0.41,East of England,202137
5578,2021-09-15 00:00:00,2386.0,7.0,618381.0,14005.0,6235410,151336,52.24,0.41,East of England,202137
5579,2021-09-16 00:00:00,2258.0,15.0,620639.0,14020.0,6235410,151336,52.24,0.41,East of England,202137
5580,2021-09-17 00:00:00,2236.0,16.0,622875.0,14036.0,6235410,151336,52.24,0.41,East of England,202137
5581,2021-09-18 00:00:00,2081.0,13.0,624956.0,14049.0,6235410,151336,52.24,0.41,East of England,202137
5582,2021-09-19 00:00:00,2521.0,16.0,627477.0,14065.0,6235410,151336,52.24,0.41,East of England,202138
5583,2021-09-20 00:00:00,3436.0,8.0,630913.0,14073.0,6235410,151336,52.24,0.41,East of England,202138
5584,2021-09-21 00:00:00,3320.0,11.0,634233.0,14084.0,6235410,151336,52.24,0.41,East of England,202138
5585,2021-09-22 00:00:00,2989.0,13.0,637222.0,14097.0,6235410,151336,52.24,0.41,East of England,202138
5586,2021-09-23 00:00:00,2828.0,7.0,640050.0,14104.0,6235410,151336,52.24,0.41,East of England,202138
5587,2021-09-24 00:00:00,2734.0,7.0,642784.0,14111.0,6235410,151336,52.24,0.41,East of England,202138
5588,2021-09-25 00:00:00,2472.0,2.0,645256.0,14113.0,6235410,151336,52.24,0.41,East of England,202138
5589,2021-09-26 00:00:00,3039.0,5.0,648295.0,14118.0,6235410,151336,52.24,0.41,East of England,202139
5590,2021-09-27 00:00:00,3894.0,5.0,652189.0,14123.0,6235410,151336,52.24,0.41,East of England,202139
5591,2021-09-28 00:00:00,3525.0,4.0,655714.0,14127.0,6235410,151336,52.24,0.41,East of England,202139
5592,2021-09-29 00:00:00,3216.0,5.0,658930.0,14132.0,6235410,151336,52.24,0.41,East of England,202139
5593,2021-09-30 00:00:00,2795.0,5.0,661725.0,14137.0,6235410,151336,52.24,0.41,East of England,202139
5594,2021-10-01 00:00:00,2598.0,8.0,664323.0,14145.0,6235410,151336,52.24,0.41,East of England,202139
5595,2021-10-02 00:00:00,2374.0,5.0,666697.0,14150.0,6235410,151336,52.24,0.41,East of England,202139
5596,2021-10-03 00:00:00,3178.0,6.0,669875.0,14156.0,6235410,151336,52.24,0.41,East of England,202140
5597,2021-10-04 00:00:00,4349.0,6.0,674224.0,14162.0,6235410,151336,52.24,0.41,East of England,202140
5598,2021-10-05 00:00:00,3634.0,9.0,677858.0,14171.0,6235410,151336,52.24,0.41,East of England,202140
5599,2021-10-06 00:00:00,3878.0,8.0,681736.0,14179.0,6235410,151336,52.24,0.41,East of England,202140
5600,2021-10-07 00:00:00,3836.0,5.0,685572.0,14184.0,6235410,151336,52.24,0.41,East of England,202140
5601,2021-10-08 00:00:00,3430.0,9.0,689002.0,14193.0,6235410,151336,52.24,0.41,East of England,202140
5602,2021-10-09 00:00:00,3228.0,6.0,692230.0,14199.0,6235410,151336,52.24,0.41,East of England,202140
5603,2021-10-10 00:00:00,3949.0,3.0,696179.0,14202.0,6235410,151336,52.24,0.41,East of England,202141
5604,2021-10-11 00:00:00,5302.0,8.0,701481.0,14210.0,6235410,151336,52.24,0.41,East of England,202141
5605,2021-10-12 00:00:00,4622.0,8.0,706103.0,14218.0,6235410,151336,52.24,0.41,East of England,202141
5606,2021-10-13 00:00:00,4831.0,6.0,710934.0,14224.0,6235410,151336,52.24,0.41,East of England,202141
5607,2021-10-14 00:00:00,4526.0,5.0,715460.0,14229.0,6235410,151336,52.24,0.41,East of England,202141
5608,2021-10-15 00:00:00,3997.0,10.0,719457.0,14239.0,6235410,151336,52.24,0.41,East of England,202141
5609,2021-10-16 00:00:00,3541.0,12.0,722998.0,14251.0,6235410,151336,52.24,0.41,East of England,202141
5610,2021-10-17 00:00:00,4671.0,8.0,727669.0,14259.0,6235410,151336,52.24,0.41,East of England,202142
5611,2021-10-18 00:00:00,5935.0,9.0,733604.0,14268.0,6235410,151336,52.24,0.41,East of England,202142
5612,2021-10-19 00:00:00,5512.0,15.0,739116.0,14283.0,6235410,151336,52.24,0.41,East of England,202142
5613,2021-10-20 00:00:00,5339.0,10.0,744455.0,14293.0,6235410,151336,52.24,0.41,East of England,202142
5614,2021-10-21 00:00:00,4516.0,12.0,748971.0,14305.0,6235410,151336,52.24,0.41,East of England,202142
5615,2021-10-22 00:00:00,4059.0,11.0,753030.0,14316.0,6235410,151336,52.24,0.41,East of England,202142
5616,2021-10-23 00:00:00,3551.0,15.0,756581.0,14331.0,6235410,151336,52.24,0.41,East of England,202142
5617,2021-10-24 00:00:00,3703.0,17.0,760284.0,14348.0,6235410,151336,52.24,0.41,East of England,202143
5618,2021-10-25 00:00:00,4891.0,18.0,765175.0,14366.0,6235410,151336,52.24,0.41,East of England,202143
5619,2021-10-26 00:00:00,4288.0,12.0,769463.0,14378.0,6235410,151336,52.24,0.41,East of England,202143
5620,2021-10-27 00:00:00,4328.0,17.0,773791.0,14395.0,6235410,151336,52.24,0.41,East of England,202143
5621,2021-10-28 00:00:00,4011.0,15.0,777802.0,14410.0,6235410,151336,52.24,0.41,East of England,202143
5622,2021-10-29 00:00:00,4038.0,21.0,781840.0,14431.0,6235410,151336,52.24,0.41,East of England,202143
5623,2021-10-30 00:00:00,3402.0,15.0,785242.0,14446.0,6235410,151336,52.24,0.41,East of England,202143
5624,2021-10-31 00:00:00,3636.0,14.0,788878.0,14460.0,6235410,151336,52.24,0.41,East of England,202144
5625,2021-11-01 00:00:00,4401.0,15.0,793279.0,14475.0,6235410,151336,52.24,0.41,East of England,202144
5626,2021-11-02 00:00:00,3724.0,12.0,797003.0,14487.0,6235410,151336,52.24,0.41,East of England,202144
5627,2021-11-03 00:00:00,3353.0,20.0,800356.0,14507.0,6235410,151336,52.24,0.41,East of England,202144
5628,2021-11-04 00:00:00,3139.0,8.0,803495.0,14515.0,6235410,151336,52.24,0.41,East of England,202144
5629,2021-11-05 00:00:00,2645.0,11.0,806140.0,14526.0,6235410,151336,52.24,0.41,East of England,202144
5630,2021-11-06 00:00:00,2605.0,11.0,808745.0,14537.0,6235410,151336,52.24,0.41,East of England,202144
5631,2021-11-07 00:00:00,2823.0,11.0,811568.0,14548.0,6235410,151336,52.24,0.41,East of England,202145
5632,2021-11-08 00:00:00,4072.0,12.0,815640.0,14560.0,6235410,151336,52.24,0.41,East of England,202145
5633,2021-11-09 00:00:00,4087.0,14.0,819727.0,14574.0,6235410,151336,52.24,0.41,East of England,202145
5634,2021-11-10 00:00:00,4101.0,14.0,823828.0,14588.0,6235410,151336,52.24,0.41,East of England,202145
5635,2021-11-11 00:00:00,3968.0,11.0,827796.0,14599.0,6235410,151336,52.24,0.41,East of England,202145
5636,2021-11-12 00:00:00,3611.0,13.0,831407.0,14612.0,6235410,151336,52.24,0.41,East of England,202145
5637,2021-11-13 00:00:00,3243.0,10.0,834650.0,14622.0,6235410,151336,52.24,0.41,East of England,202145
5638,2021-11-14 00:00:00,3615.0,11.0,838265.0,14633.0,6235410,151336,52.24,0.41,East of England,202146
5639,2021-11-15 00:00:00,4931.0,15.0,843196.0,14648.0,6235410,151336,52.24,0.41,East of England,202146
5640,2021-11-16 00:00:00,4503.0,9.0,847699.0,14657.0,6235410,151336,52.24,0.41,East of England,202146
5641,2021-11-17 00:00:00,4468.0,10.0,852167.0,14667.0,6235410,151336,52.24,0.41,East of England,202146
5642,2021-11-18 00:00:00,4198.0,12.0,856365.0,14679.0,6235410,151336,52.24,0.41,East of England,202146
5643,2021-11-19 00:00:00,3755.0,17.0,860120.0,14696.0,6235410,151336,52.24,0.41,East of England,202146
5644,2021-11-20 00:00:00,3624.0,14.0,863744.0,14710.0,6235410,151336,52.24,0.41,East of England,202146
5645,2021-11-21 00:00:00,3795.0,16.0,867539.0,14726.0,6235410,151336,52.24,0.41,East of England,202147
5646,2021-11-22 00:00:00,5062.0,11.0,872601.0,14737.0,6235410,151336,52.24,0.41,East of England,202147
5647,2021-11-23 00:00:00,4927.0,20.0,877528.0,14757.0,6235410,151336,52.24,0.41,East of England,202147
5648,2021-11-24 00:00:00,4801.0,8.0,882329.0,14765.0,6235410,151336,52.24,0.41,East of England,202147
5649,2021-11-25 00:00:00,4336.0,10.0,886665.0,14775.0,6235410,151336,52.24,0.41,East of England,202147
5650,2021-11-26 00:00:00,4022.0,8.0,890687.0,14783.0,6235410,151336,52.24,0.41,East of England,202147
5651,2021-11-27 00:00:00,3565.0,11.0,894252.0,14794.0,6235410,151336,52.24,0.41,East of England,202147
5652,2021-11-28 00:00:00,4271.0,10.0,898523.0,14804.0,6235410,151336,52.24,0.41,East of England,202148
5653,2021-11-29 00:00:00,5763.0,10.0,904286.0,14814.0,6235410,151336,52.24,0.41,East of England,202148
5654,2021-11-30 00:00:00,5954.0,3.0,910240.0,14817.0,6235410,151336,52.24,0.41,East of England,202148
5655,2021-12-01 00:00:00,5829.0,12.0,916069.0,14829.0,6235410,151336,52.24,0.41,East of England,202148
5656,2021-12-02 00:00:00,5221.0,11.0,921290.0,14840.0,6235410,151336,52.24,0.41,East of England,202148
5657,2021-12-03 00:00:00,4776.0,14.0,926066.0,14854.0,6235410,151336,52.24,0.41,East of England,202148
5658,2021-12-04 00:00:00,3974.0,19.0,930040.0,14873.0,6235410,151336,52.24,0.41,East of England,202148
5659,2021-12-05 00:00:00,4178.0,8.0,934218.0,14881.0,6235410,151336,52.24,0.41,East of England,202149
5660,2021-12-06 00:00:00,6056.0,11.0,940274.0,14892.0,6235410,151336,52.24,0.41,East of England,202149
5661,2021-12-07 00:00:00,5900.0,8.0,946174.0,14900.0,6235410,151336,52.24,0.41,East of England,202149
5662,2021-12-08 00:00:00,5970.0,12.0,952144.0,14912.0,6235410,151336,52.24,0.41,East of England,202149
5663,2021-12-09 00:00:00,5988.0,7.0,958132.0,14919.0,6235410,151336,52.24,0.41,East of England,202149
5664,2021-12-10 00:00:00,5502.0,10.0,963634.0,14929.0,6235410,151336,52.24,0.41,East of England,202149
5665,2021-12-11 00:00:00,5408.0,8.0,969042.0,14937.0,6235410,151336,52.24,0.41,East of England,202149
5666,2021-12-12 00:00:00,5817.0,7.0,974859.0,14944.0,6235410,151336,52.24,0.41,East of England,202150
5667,2021-12-13 00:00:00,9134.0,10.0,983993.0,14954.0,6235410,151336,52.24,0.41,East of England,202150
5668,2021-12-14 00:00:00,11052.0,9.0,995045.0,14963.0,6235410,151336,52.24,0.41,East of England,202150
5669,2021-12-15 00:00:00,11940.0,10.0,1006985.0,14973.0,6235410,151336,52.24,0.41,East of England,202150
5670,2021-12-16 00:00:00,11255.0,10.0,1018240.0,14983.0,6235410,151336,52.24,0.41,East of England,202150
5671,2021-12-17 00:00:00,10095.0,15.0,1028335.0,14998.0,6235410,151336,52.24,0.41,East of England,202150
5672,2021-12-18 00:00:00,9632.0,7.0,1037967.0,15005.0,6235410,151336,52.24,0.41,East of England,202150
5673,2021-12-19 00:00:00,9810.0,10.0,1047777.0,15015.0,6235410,151336,52.24,0.41,East of England,202151
5674,2021-12-20 00:00:00,14374.0,14.0,1062151.0,15029.0,6235410,151336,52.24,0.41,East of England,202151
5675,2021-12-21 00:00:00,15678.0,10.0,1077829.0,15039.0,6235410,151336,52.24,0.41,East of England,202151
5676,2021-12-22 00:00:00,16364.0,13.0,1094193.0,15052.0,6235410,151336,52.24,0.41,East of England,202151
5677,2021-12-23 00:00:00,16140.0,16.0,1110333.0,15068.0,6235410,151336,52.24,0.41,East of England,202151
5678,2021-12-24 00:00:00,13719.0,16.0,1124052.0,15084.0,6235410,151336,52.24,0.41,East of England,202151
5679,2021-12-25 00:00:00,6938.0,5.0,1130990.0,15089.0,6235410,151336,52.24,0.41,East of England,202151
5680,2021-12-26 00:00:00,11092.0,11.0,1142082.0,15100.0,6235410,151336,52.24,0.41,East of England,202152
5681,2021-12-27 00:00:00,17912.0,12.0,1159994.0,15112.0,6235410,151336,52.24,0.41,East of England,202152
5682,2021-12-28 00:00:00,18525.0,18.0,1178519.0,15130.0,6235410,151336,52.24,0.41,East of England,202152
5683,2021-12-29 00:00:00,23990.0,9.0,1202509.0,15139.0,6235410,151336,52.24,0.41,East of England,202152
5684,2021-12-30 00:00:00,19865.0,17.0,1222374.0,15156.0,6235410,151336,52.24,0.41,East of England,202152
5685,2021-12-31 00:00:00,15436.0,14.0,1237810.0,15170.0,6235410,151336,52.24,0.41,East of England,202152
5686,2022-01-01 00:00:00,9613.0,14.0,1247423.0,15184.0,6235410,151336,52.24,0.41,East of England,202152
5687,2022-01-02 00:00:00,14371.0,22.0,1261794.0,15206.0,6235410,151336,52.24,0.41,East of England,202201
5688,2022-01-03 00:00:00,18315.0,21.0,1280109.0,15227.0,6235410,151336,52.24,0.41,East of England,202201
5689,2022-01-04 00:00:00,21971.0,20.0,1302080.0,15247.0,6235410,151336,52.24,0.41,East of England,202201
5690,2022-01-05 00:00:00,16398.0,28.0,1318478.0,15275.0,6235410,151336,52.24,0.41,East of England,202201
5691,2022-01-06 00:00:00,14005.0,20.0,1332483.0,15295.0,6235410,151336,52.24,0.41,East of England,202201
5692,2022-01-07 00:00:00,9615.0,21.0,1342098.0,15316.0,6235410,151336,52.24,0.41,East of England,202201
5693,2022-01-08 00:00:00,7589.0,21.0,1349687.0,15337.0,6235410,151336,52.24,0.41,East of England,202201
5694,2022-01-09 00:00:00,7945.0,25.0,1357632.0,15362.0,6235410,151336,52.24,0.41,East of England,202202
5695,2022-01-10 00:00:00,10896.0,35.0,1368528.0,15397.0,6235410,151336,52.24,0.41,East of England,202202
5696,2022-01-11 00:00:00,9645.0,28.0,1378173.0,15425.0,6235410,151336,52.24,0.41,East of England,202202
5697,2022-01-12 00:00:00,8865.0,20.0,1387038.0,15445.0,6235410,151336,52.24,0.41,East of England,202202
5698,2022-01-13 00:00:00,8688.0,25.0,1395726.0,15470.0,6235410,151336,52.24,0.41,East of England,202202
5699,2022-01-14 00:00:00,7864.0,34.0,1403590.0,15504.0,6235410,151336,52.24,0.41,East of England,202202
5700,2022-01-15 00:00:00,7360.0,17.0,1410950.0,15521.0,6235410,151336,52.24,0.41,East of England,202202
5701,2022-01-16 00:00:00,9621.0,20.0,1420571.0,15541.0,6235410,151336,52.24,0.41,East of England,202203
5702,2022-01-17 00:00:00,12802.0,28.0,1433373.0,15569.0,6235410,151336,52.24,0.41,East of England,202203
5703,2022-01-18 00:00:00,11609.0,22.0,1444982.0,15591.0,6235410,151336,52.24,0.41,East of England,202203
5704,2022-01-19 00:00:00,11381.0,32.0,1456363.0,15623.0,6235410,151336,52.24,0.41,East of England,202203
5705,2022-01-20 00:00:00,10073.0,22.0,1466436.0,15645.0,6235410,151336,52.24,0.41,East of England,202203
5706,2022-01-21 00:00:00,9534.0,26.0,1475970.0,15671.0,6235410,151336,52.24,0.41,East of England,202203
5707,2022-01-22 00:00:00,8666.0,26.0,1484636.0,15697.0,6235410,151336,52.24,0.41,East of England,202203
5708,2022-01-23 00:00:00,10773.0,27.0,1495409.0,15724.0,6235410,151336,52.24,0.41,East of England,202204
5709,2022-01-24 00:00:00,13174.0,25.0,1508583.0,15749.0,6235410,151336,52.24,0.41,East of England,202204
5710,2022-01-25 00:00:00,11568.0,28.0,1520151.0,15777.0,6235410,151336,52.24,0.41,East of England,202204
5711,2022-01-26 00:00:00,11062.0,24.0,1531213.0,15801.0,6235410,151336,52.24,0.41,East of England,202204
5712,2022-01-27 00:00:00,10026.0,20.0,1541239.0,15821.0,6235410,151336,52.24,0.41,East of England,202204
5713,2022-01-28 00:00:00,8813.0,17.0,1550052.0,15838.0,6235410,151336,52.24,0.41,East of England,202204
5714,2022-01-29 00:00:00,8068.0,29.0,1558120.0,15867.0,6235410,151336,52.24,0.41,East of England,202204
5715,2022-01-30 00:00:00,9578.0,21.0,1567698.0,15888.0,6235410,151336,52.24,0.41,East of England,202205
5716,2022-01-31 00:00:00,10853.0,27.0,1578551.0,15915.0,6235410,151336,52.24,0.41,East of England,202205
5717,2022-02-01 00:00:00,9585.0,21.0,1588136.0,15936.0,6235410,151336,52.24,0.41,East of England,202205
5718,2022-02-02 00:00:00,9145.0,20.0,1597281.0,15956.0,6235410,151336,52.24,0.41,East of England,202205
5719,2022-02-03 00:00:00,7929.0,15.0,1605210.0,15971.0,6235410,151336,52.24,0.41,East of England,202205
5720,2022-02-04 00:00:00,6624.0,26.0,1611834.0,15997.0,6235410,151336,52.24,0.41,East of England,202205
5721,2022-02-05 00:00:00,5508.0,20.0,1617342.0,16017.0,6235410,151336,52.24,0.41,East of England,202205
5722,2022-02-06 00:00:00,6386.0,20.0,1623728.0,16037.0,6235410,151336,52.24,0.41,East of England,202206
5723,2022-02-07 00:00:00,7705.0,21.0,1631433.0,16058.0,6235410,151336,52.24,0.41,East of England,202206
5724,2022-02-08 00:00:00,6738.0,13.0,1638171.0,16071.0,6235410,151336,52.24,0.41,East of England,202206
5725,2022-02-09 00:00:00,6220.0,22.0,1644391.0,16093.0,6235410,151336,52.24,0.41,East of England,202206
5726,2022-02-10 00:00:00,5117.0,21.0,1649508.0,16114.0,6235410,151336,52.24,0.41,East of England,202206
5727,2022-02-11 00:00:00,4379.0,13.0,1653887.0,16127.0,6235410,151336,52.24,0.41,East of England,202206
5728,2022-02-12 00:00:00,3527.0,20.0,1657414.0,16147.0,6235410,151336,52.24,0.41,East of England,202206
5729,2022-02-13 00:00:00,3873.0,17.0,1661287.0,16164.0,6235410,151336,52.24,0.41,East of England,202207
5730,2022-02-14 00:00:00,4999.0,15.0,1666286.0,16179.0,6235410,151336,52.24,0.41,East of England,202207
5731,2022-02-15 00:00:00,4925.0,24.0,1671211.0,16203.0,6235410,151336,52.24,0.41,East of England,202207
5732,2022-02-16 00:00:00,4961.0,13.0,1676172.0,16216.0,6235410,151336,52.24,0.41,East of England,202207
5733,2022-02-17 00:00:00,4294.0,12.0,1680466.0,16228.0,6235410,151336,52.24,0.41,East of England,202207
5734,2022-02-18 00:00:00,3269.0,13.0,1683735.0,16241.0,6235410,151336,52.24,0.41,East of England,202207
5735,2022-02-19 00:00:00,3787.0,14.0,1687522.0,16255.0,6235410,151336,52.24,0.41,East of England,202207
5736,2022-02-20 00:00:00,4139.0,16.0,1691661.0,16271.0,6235410,151336,52.24,0.41,East of England,202208
5737,2022-02-21 00:00:00,4427.0,13.0,1696088.0,16284.0,6235410,151336,52.24,0.41,East of England,202208
5738,2022-02-22 00:00:00,3646.0,15.0,1699734.0,16299.0,6235410,151336,52.24,0.41,East of England,202208
5739,2022-02-23 00:00:00,3399.0,13.0,1703133.0,16312.0,6235410,151336,52.24,0.41,East of England,202208
5740,2022-02-24 00:00:00,2802.0,14.0,1705935.0,16326.0,6235410,151336,52.24,0.41,East of England,202208
5741,2022-02-25 00:00:00,2373.0,12.0,1708308.0,16338.0,6235410,151336,52.24,0.41,East of England,202208
5742,2022-02-26 00:00:00,2180.0,12.0,1710488.0,16350.0,6235410,151336,52.24,0.41,East of England,202208
5743,2022-02-27 00:00:00,2873.0,11.0,1713361.0,16361.0,6235410,151336,52.24,0.41,East of England,202209
5744,2022-02-28 00:00:00,3980.0,20.0,1717341.0,16381.0,6235410,151336,52.24,0.41,East of England,202209
5745,2022-03-01 00:00:00,4245.0,14.0,1721586.0,16395.0,6235410,151336,52.24,0.41,East of England,202209
5746,2022-03-02 00:00:00,4445.0,23.0,1726031.0,16418.0,6235410,151336,52.24,0.41,East of England,202209
5747,2022-03-03 00:00:00,4274.0,19.0,1730305.0,16437.0,6235410,151336,52.24,0.41,East of England,202209
5748,2022-03-04 00:00:00,4201.0,15.0,1734506.0,16452.0,6235410,151336,52.24,0.41,East of England,202209
5749,2022-03-05 00:00:00,3950.0,15.0,1738456.0,16467.0,6235410,151336,52.24,0.41,East of England,202209
5750,2022-03-06 00:00:00,5211.0,9.0,1743667.0,16476.0,6235410,151336,52.24,0.41,East of England,202210
5751,2022-03-07 00:00:00,7162.0,10.0,1750829.0,16486.0,6235410,151336,52.24,0.41,East of England,202210
5752,2022-03-08 00:00:00,7152.0,15.0,1757981.0,16501.0,6235410,151336,52.24,0.41,East of England,202210
5753,2022-03-09 00:00:00,7666.0,17.0,1765647.0,16518.0,6235410,151336,52.24,0.41,East of England,202210
5754,2022-03-10 00:00:00,7414.0,17.0,1773061.0,16535.0,6235410,151336,52.24,0.41,East of England,202210
5755,2022-03-11 00:00:00,7118.0,14.0,1780179.0,16549.0,6235410,151336,52.24,0.41,East of England,202210
5756,2022-03-12 00:00:00,6966.0,18.0,1787145.0,16567.0,6235410,151336,52.24,0.41,East of England,202210
5757,2022-03-13 00:00:00,8586.0,16.0,1795731.0,16583.0,6235410,151336,52.24,0.41,East of England,202211
5758,2022-03-14 00:00:00,10604.0,16.0,1806335.0,16599.0,6235410,151336,52.24,0.41,East of England,202211
5759,2022-03-15 00:00:00,9863.0,24.0,1816198.0,16623.0,6235410,151336,52.24,0.41,East of England,202211
5760,2022-03-16 00:00:00,9929.0,14.0,1826127.0,16637.0,6235410,151336,52.24,0.41,East of England,202211
5761,2022-03-17 00:00:00,8910.0,21.0,1835037.0,16658.0,6235410,151336,52.24,0.41,East of England,202211
5762,2022-03-18 00:00:00,7875.0,19.0,1842912.0,16677.0,6235410,151336,52.24,0.41,East of England,202211
5763,2022-03-19 00:00:00,6934.0,17.0,1849846.0,16694.0,6235410,151336,52.24,0.41,East of England,202211
5764,2022-03-20 00:00:00,8405.0,14.0,1858251.0,16708.0,6235410,151336,52.24,0.41,East of England,202212
5765,2022-03-21 00:00:00,10967.0,18.0,1869218.0,16726.0,6235410,151336,52.24,0.41,East of England,202212
5766,2022-03-22 00:00:00,9917.0,21.0,1879135.0,16747.0,6235410,151336,52.24,0.41,East of England,202212
5767,2022-03-23 00:00:00,9558.0,23.0,1888693.0,16770.0,6235410,151336,52.24,0.41,East of England,202212
5768,2022-03-24 00:00:00,8451.0,22.0,1897144.0,16792.0,6235410,151336,52.24,0.41,East of England,202212
5769,2022-03-25 00:00:00,7259.0,25.0,1904403.0,16817.0,6235410,151336,52.24,0.41,East of England,202212
5770,2022-03-26 00:00:00,6226.0,32.0,1910629.0,16849.0,6235410,151336,52.24,0.41,East of England,202212
5771,2022-03-27 00:00:00,7084.0,26.0,1917713.0,16875.0,6235410,151336,52.24,0.41,East of England,202213
5772,2022-03-28 00:00:00,9311.0,22.0,1927024.0,16897.0,6235410,151336,52.24,0.41,East of England,202213
5773,2022-03-29 00:00:00,7965.0,26.0,1934989.0,16923.0,6235410,151336,52.24,0.41,East of England,202213
5774,2022-03-30 00:00:00,7209.0,35.0,1942198.0,16958.0,6235410,151336,52.24,0.41,East of England,202213
5775,2022-03-31 00:00:00,5627.0,27.0,1947825.0,16985.0,6235410,151336,52.24,0.41,East of England,202213
5776,2022-04-01 00:00:00,4792.0,24.0,1952617.0,17009.0,6235410,151336,52.24,0.41,East of England,202213
5777,2022-04-02 00:00:00,3730.0,39.0,1956347.0,17048.0,6235410,151336,52.24,0.41,East of England,202213
5778,2022-04-03 00:00:00,4126.0,25.0,1960473.0,17073.0,6235410,151336,52.24,0.41,East of England,202214
5779,2022-04-04 00:00:00,5197.0,22.0,1965670.0,17095.0,6235410,151336,52.24,0.41,East of England,202214
5780,2022-04-05 00:00:00,4725.0,22.0,1970395.0,17117.0,6235410,151336,52.24,0.41,East of England,202214
5781,2022-04-06 00:00:00,4299.0,21.0,1974694.0,17138.0,6235410,151336,52.24,0.41,East of England,202214
5782,2022-04-07 00:00:00,3725.0,40.0,1978419.0,17178.0,6235410,151336,52.24,0.41,East of England,202214
5783,2022-04-08 00:00:00,3198.0,25.0,1981617.0,17203.0,6235410,151336,52.24,0.41,East of England,202214
5784,2022-04-09 00:00:00,2714.0,39.0,1984331.0,17242.0,6235410,151336,52.24,0.41,East of England,202214
5785,2022-04-10 00:00:00,2968.0,21.0,1987299.0,17263.0,6235410,151336,52.24,0.41,East of England,202215
5786,2022-04-11 00:00:00,3627.0,20.0,1990926.0,17283.0,6235410,151336,52.24,0.41,East of England,202215
5787,2022-04-12 00:00:00,3298.0,29.0,1994224.0,17312.0,6235410,151336,52.24,0.41,East of England,202215
5788,2022-04-13 00:00:00,3046.0,27.0,1997270.0,17339.0,6235410,151336,52.24,0.41,East of England,202215
5789,2022-04-14 00:00:00,2527.0,24.0,1999797.0,17363.0,6235410,151336,52.24,0.41,East of England,202215
5790,2022-04-15 00:00:00,2060.0,19.0,2001857.0,17382.0,6235410,151336,52.24,0.41,East of England,202215
5791,2022-04-16 00:00:00,1777.0,27.0,2003634.0,17409.0,6235410,151336,52.24,0.41,East of England,202215
5792,2022-04-17 00:00:00,1876.0,19.0,2005510.0,17428.0,6235410,151336,52.24,0.41,East of England,202216
5793,2022-04-18 00:00:00,2412.0,21.0,2007922.0,17449.0,6235410,151336,52.24,0.41,East of England,202216
5794,2022-04-19 00:00:00,2542.0,19.0,2010464.0,17468.0,6235410,151336,52.24,0.41,East of England,202216
5795,2022-04-20 00:00:00,2046.0,29.0,2012510.0,17497.0,6235410,151336,52.24,0.41,East of England,202216
5796,2022-04-21 00:00:00,1786.0,21.0,2014296.0,17518.0,6235410,151336,52.24,0.41,East of England,202216
5797,2022-04-22 00:00:00,1418.0,31.0,2015714.0,17549.0,6235410,151336,52.24,0.41,East of England,202216
5798,2022-04-23 00:00:00,1177.0,19.0,2016891.0,17568.0,6235410,151336,52.24,0.41,East of England,202216
