,region,epi_week,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population
0,East Midlands,202015,2020-04-08 00:00:00,766.0,249.0,4313.0,836.0,4811065
1,East Midlands,202016,2020-04-12 00:00:00,1528.0,374.0,5841.0,1210.0,4811065
2,East Midlands,202017,2020-04-19 00:00:00,1807.0,327.0,7648.0,1537.0,4811065
3,East Midlands,202018,2020-04-26 00:00:00,2000.0,300.0,9648.0,1837.0,4811065
4,East Midlands,202019,2020-05-03 00:00:00,1779.0,254.0,11427.0,2091.0,4811065
5,East Midlands,202020,2020-05-10 00:00:00,1869.0,174.0,13296.0,2265.0,4811065
6,East Midlands,202021,2020-05-17 00:00:00,1723.0,163.0,15019.0,2428.0,4811065
7,East Midlands,202022,2020-05-24 00:00:00,1200.0,123.0,16219.0,2551.0,4811065
8,East Midlands,202023,2020-05-31 00:00:00,1161.0,101.0,17380.0,2652.0,4811065
9,East Midlands,202024,2020-06-07 00:00:00,1137.0,87.0,18517.0,2739.0,4811065
10,East Midlands,202025,2020-06-14 00:00:00,1100.0,65.0,19617.0,2804.0,4811065
11,East Midlands,202026,2020-06-21 00:00:00,985.0,56.0,20602.0,2860.0,4811065
12,East Midlands,202027,2020-06-28 00:00:00,759.0,25.0,21361.0,2885.0,4811065
13,East Midlands,202028,2020-07-05 00:00:00,779.0,20.0,22140.0,2905.0,4811065
14,East Midlands,202029,2020-07-12 00:00:00,593.0,16.0,22733.0,2921.0,4811065
15,East Midlands,202030,2020-07-19 00:00:00,510.0,13.0,23243.0,2934.0,4811065
16,East Midlands,202031,2020-07-26 00:00:00,578.0,8.0,23821.0,2942.0,4811065
17,East Midlands,202032,2020-08-02 00:00:00,659.0,6.0,24480.0,2948.0,4811065
18,East Midlands,202033,2020-08-09 00:00:00,841.0,6.0,25321.0,2954.0,4811065
19,East Midlands,202034,2020-08-16 00:00:00,635.0,3.0,25956.0,2957.0,4811065
20,East Midlands,202035,2020-08-23 00:00:00,544.0,3.0,26500.0,2960.0,4811065
21,East Midlands,202036,2020-08-30 00:00:00,1157.0,8.0,27657.0,2968.0,4811065
22,East Midlands,202037,2020-09-06 00:00:00,1642.0,8.0,29299.0,2976.0,4811065
23,East Midlands,202038,2020-09-13 00:00:00,1554.0,7.0,30853.0,2983.0,4811065
24,East Midlands,202039,2020-09-20 00:00:00,2112.0,14.0,32965.0,2997.0,4811065
25,East Midlands,202040,2020-09-27 00:00:00,5769.0,20.0,38734.0,3017.0,4811065
26,East Midlands,202041,2020-10-04 00:00:00,10569.0,24.0,49303.0,3041.0,4811065
27,East Midlands,202042,2020-10-11 00:00:00,10301.0,73.0,59604.0,3114.0,4811065
28,East Midlands,202043,2020-10-18 00:00:00,13271.0,110.0,72875.0,3224.0,4811065
29,East Midlands,202044,2020-10-25 00:00:00,13862.0,175.0,86737.0,3399.0,4811065
30,East Midlands,202045,2020-11-01 00:00:00,15467.0,226.0,102204.0,3625.0,4811065
31,East Midlands,202046,2020-11-08 00:00:00,16571.0,293.0,118775.0,3918.0,4811065
32,East Midlands,202047,2020-11-15 00:00:00,12154.0,333.0,130929.0,4251.0,4811065
33,East Midlands,202048,2020-11-22 00:00:00,8716.0,363.0,139645.0,4614.0,4811065
34,East Midlands,202049,2020-11-29 00:00:00,8040.0,344.0,147685.0,4958.0,4811065
35,East Midlands,202050,2020-12-06 00:00:00,9316.0,316.0,157001.0,5274.0,4811065
36,East Midlands,202051,2020-12-13 00:00:00,11382.0,334.0,168383.0,5608.0,4811065
37,East Midlands,202052,2020-12-20 00:00:00,12339.0,321.0,180722.0,5929.0,4811065
38,East Midlands,202053,2020-12-27 00:00:00,20909.0,334.0,201631.0,6263.0,4811065
39,East Midlands,202101,2021-01-03 00:00:00,22631.0,416.0,224262.0,6679.0,4811065
40,East Midlands,202102,2021-01-10 00:00:00,19861.0,593.0,244123.0,7272.0,4811065
41,East Midlands,202103,2021-01-17 00:00:00,18348.0,603.0,262471.0,7875.0,4811065
42,East Midlands,202104,2021-01-24 00:00:00,13724.0,583.0,276195.0,8458.0,4811065
43,East Midlands,202105,2021-01-31 00:00:00,11626.0,480.0,287821.0,8938.0,4811065
44,East Midlands,202106,2021-02-07 00:00:00,9270.0,370.0,297091.0,9308.0,4811065
45,East Midlands,202107,2021-02-14 00:00:00,8594.0,297.0,305685.0,9605.0,4811065
46,East Midlands,202108,2021-02-21 00:00:00,6612.0,169.0,312297.0,9774.0,4811065
47,East Midlands,202109,2021-02-28 00:00:00,4339.0,132.0,316636.0,9906.0,4811065
48,East Midlands,202110,2021-03-07 00:00:00,3905.0,114.0,320541.0,10020.0,4811065
49,East Midlands,202111,2021-03-14 00:00:00,3728.0,56.0,324269.0,10076.0,4811065
50,East Midlands,202112,2021-03-21 00:00:00,3576.0,59.0,327845.0,10135.0,4811065
51,East Midlands,202113,2021-03-28 00:00:00,2498.0,20.0,330343.0,10155.0,4811065
52,East Midlands,202114,2021-04-04 00:00:00,1880.0,24.0,332223.0,10179.0,4811065
53,East Midlands,202115,2021-04-11 00:00:00,1406.0,11.0,333629.0,10190.0,4811065
54,East Midlands,202116,2021-04-18 00:00:00,1276.0,14.0,334905.0,10204.0,4811065
55,East Midlands,202117,2021-04-25 00:00:00,1092.0,5.0,335997.0,10209.0,4811065
56,East Midlands,202118,2021-05-02 00:00:00,1412.0,3.0,337409.0,10212.0,4811065
57,East Midlands,202119,2021-05-09 00:00:00,1166.0,5.0,338575.0,10217.0,4811065
58,East Midlands,202120,2021-05-16 00:00:00,1074.0,8.0,339649.0,10225.0,4811065
59,East Midlands,202121,2021-05-23 00:00:00,1266.0,6.0,340915.0,10231.0,4811065
60,East Midlands,202122,2021-05-30 00:00:00,1635.0,8.0,342550.0,10239.0,4811065
61,East Midlands,202123,2021-06-06 00:00:00,2539.0,3.0,345089.0,10242.0,4811065
62,East Midlands,202124,2021-06-13 00:00:00,3473.0,7.0,348562.0,10249.0,4811065
63,East Midlands,202125,2021-06-20 00:00:00,5744.0,4.0,354306.0,10253.0,4811065
64,East Midlands,202126,2021-06-27 00:00:00,10621.0,10.0,364927.0,10263.0,4811065
65,East Midlands,202127,2021-07-04 00:00:00,15520.0,13.0,380447.0,10276.0,4811065
66,East Midlands,202128,2021-07-11 00:00:00,24737.0,15.0,405184.0,10291.0,4811065
67,East Midlands,202129,2021-07-18 00:00:00,17907.0,30.0,423091.0,10321.0,4811065
68,East Midlands,202130,2021-07-25 00:00:00,15525.0,34.0,438616.0,10355.0,4811065
69,East Midlands,202131,2021-08-01 00:00:00,16950.0,46.0,455566.0,10401.0,4811065
70,East Midlands,202132,2021-08-08 00:00:00,17301.0,45.0,472867.0,10446.0,4811065
71,East Midlands,202133,2021-08-15 00:00:00,18199.0,58.0,491066.0,10504.0,4811065
72,East Midlands,202134,2021-08-22 00:00:00,17948.0,68.0,509014.0,10572.0,4811065
73,East Midlands,202135,2021-08-29 00:00:00,18616.0,77.0,527630.0,10649.0,4811065
74,East Midlands,202136,2021-09-05 00:00:00,18003.0,83.0,545633.0,10732.0,4811065
75,East Midlands,202137,2021-09-12 00:00:00,16838.0,65.0,562471.0,10797.0,4811065
76,East Midlands,202138,2021-09-19 00:00:00,22538.0,80.0,585009.0,10877.0,4811065
77,East Midlands,202139,2021-09-26 00:00:00,21808.0,65.0,606817.0,10942.0,4811065
78,East Midlands,202140,2021-10-03 00:00:00,24530.0,59.0,631347.0,11001.0,4811065
79,East Midlands,202141,2021-10-10 00:00:00,25233.0,70.0,656580.0,11071.0,4811065
80,East Midlands,202142,2021-10-17 00:00:00,23202.0,78.0,679782.0,11149.0,4811065
81,East Midlands,202143,2021-10-24 00:00:00,20809.0,79.0,700591.0,11228.0,4811065
82,East Midlands,202144,2021-10-31 00:00:00,17654.0,83.0,718245.0,11311.0,4811065
83,East Midlands,202145,2021-11-07 00:00:00,20970.0,80.0,739215.0,11391.0,4811065
84,East Midlands,202146,2021-11-14 00:00:00,22350.0,95.0,761565.0,11486.0,4811065
85,East Midlands,202147,2021-11-21 00:00:00,22294.0,73.0,783859.0,11559.0,4811065
86,East Midlands,202148,2021-11-28 00:00:00,25473.0,87.0,809332.0,11646.0,4811065
87,East Midlands,202149,2021-12-05 00:00:00,26179.0,72.0,835511.0,11718.0,4811065
88,East Midlands,202150,2021-12-12 00:00:00,40217.0,81.0,875728.0,11799.0,4811065
89,East Midlands,202151,2021-12-19 00:00:00,58991.0,66.0,934719.0,11865.0,4811065
90,East Midlands,202152,2021-12-26 00:00:00,94973.0,98.0,1029692.0,11963.0,4811065
91,East Midlands,202201,2022-01-02 00:00:00,92491.0,120.0,1122183.0,12083.0,4811065
92,East Midlands,202202,2022-01-09 00:00:00,51502.0,149.0,1173685.0,12232.0,4811065
93,East Midlands,202203,2022-01-16 00:00:00,53422.0,151.0,1227107.0,12383.0,4811065
94,East Midlands,202204,2022-01-23 00:00:00,51251.0,147.0,1278358.0,12530.0,4811065
95,East Midlands,202205,2022-01-30 00:00:00,39416.0,160.0,1317774.0,12690.0,4811065
96,East Midlands,202206,2022-02-06 00:00:00,26233.0,104.0,1344007.0,12794.0,4811065
97,East Midlands,202207,2022-02-13 00:00:00,18838.0,96.0,1362845.0,12890.0,4811065
98,East Midlands,202208,2022-02-20 00:00:00,13878.0,86.0,1376723.0,12976.0,4811065
99,East Midlands,202209,2022-02-27 00:00:00,16608.0,65.0,1393331.0,13041.0,4811065
100,East Midlands,202210,2022-03-06 00:00:00,28020.0,82.0,1421351.0,13123.0,4811065
101,East Midlands,202211,2022-03-13 00:00:00,36966.0,83.0,1458317.0,13206.0,4811065
102,East Midlands,202212,2022-03-20 00:00:00,40318.0,101.0,1498635.0,13307.0,4811065
103,East Midlands,202213,2022-03-27 00:00:00,32137.0,130.0,1530772.0,13437.0,4811065
104,East Midlands,202214,2022-04-03 00:00:00,20621.0,147.0,1551393.0,13584.0,4811065
105,East Midlands,202215,2022-04-10 00:00:00,14519.0,164.0,1565912.0,13748.0,4811065
106,East Midlands,202216,2022-04-17 00:00:00,9478.0,118.0,1575390.0,13866.0,4811065
107,East Midlands,202217,2022-04-24 00:00:00,5961.0,93.0,1581351.0,13959.0,4811065
108,East Midlands,202218,2022-05-01 00:00:00,5201.0,89.0,1586552.0,14048.0,4811065
109,East Midlands,202219,2022-05-08 00:00:00,4038.0,75.0,1590590.0,14123.0,4811065
110,East Midlands,202220,2022-05-15 00:00:00,3330.0,42.0,1593920.0,14165.0,4811065
111,East Midlands,202221,2022-05-22 00:00:00,2607.0,41.0,1596527.0,14206.0,4811065
112,East Midlands,202222,2022-05-29 00:00:00,2798.0,24.0,1599325.0,14230.0,4811065
113,East Midlands,202223,2022-06-05 00:00:00,4953.0,17.0,1604278.0,14247.0,4811065
114,East Midlands,202224,2022-06-12 00:00:00,6546.0,30.0,1610824.0,14277.0,4811065
115,East Midlands,202225,2022-06-19 00:00:00,8768.0,38.0,1619592.0,14315.0,4811065
116,East Midlands,202226,2022-06-26 00:00:00,11492.0,56.0,1631084.0,14371.0,4811065
117,East Midlands,202227,2022-07-03 00:00:00,13749.0,92.0,1644833.0,14463.0,4811065
118,East Midlands,202228,2022-07-10 00:00:00,11878.0,91.0,1656711.0,14554.0,4811065
119,East Midlands,202229,2022-07-17 00:00:00,7932.0,150.0,1664643.0,14704.0,4811065
120,East Midlands,202230,2022-07-24 00:00:00,5706.0,96.0,1670349.0,14800.0,4811065
121,East Midlands,202231,2022-07-31 00:00:00,4359.0,93.0,1674708.0,14893.0,4811065
122,East Midlands,202232,2022-08-07 00:00:00,3705.0,75.0,1678413.0,14968.0,4811065
123,East Midlands,202233,2022-08-14 00:00:00,2632.0,68.0,1681045.0,15036.0,4811065
124,East Midlands,202234,2022-08-21 00:00:00,2253.0,69.0,1683298.0,15105.0,4811065
125,East Midlands,202235,2022-08-28 00:00:00,2497.0,44.0,1685795.0,15149.0,4811065
126,East Midlands,202236,2022-09-04 00:00:00,2374.0,31.0,1688169.0,15180.0,4811065
127,East Midlands,202237,2022-09-11 00:00:00,852.0,4.0,1689021.0,15184.0,4811065
128,East of England,202015,2020-04-08 00:00:00,1322.0,385.0,6301.0,1344.0,6235410
129,East of England,202016,2020-04-12 00:00:00,2166.0,591.0,8467.0,1935.0,6235410
130,East of England,202017,2020-04-19 00:00:00,2883.0,501.0,11350.0,2436.0,6235410
131,East of England,202018,2020-04-26 00:00:00,3029.0,415.0,14379.0,2851.0,6235410
132,East of England,202019,2020-05-03 00:00:00,2260.0,314.0,16639.0,3165.0,6235410
133,East of England,202020,2020-05-10 00:00:00,1851.0,226.0,18490.0,3391.0,6235410
134,East of England,202021,2020-05-17 00:00:00,1522.0,205.0,20012.0,3596.0,6235410
135,East of England,202022,2020-05-24 00:00:00,958.0,162.0,20970.0,3758.0,6235410
136,East of England,202023,2020-05-31 00:00:00,753.0,100.0,21723.0,3858.0,6235410
137,East of England,202024,2020-06-07 00:00:00,620.0,63.0,22343.0,3921.0,6235410
138,East of England,202025,2020-06-14 00:00:00,558.0,50.0,22901.0,3971.0,6235410
139,East of England,202026,2020-06-21 00:00:00,352.0,42.0,23253.0,4013.0,6235410
140,East of England,202027,2020-06-28 00:00:00,311.0,37.0,23564.0,4050.0,6235410
141,East of England,202028,2020-07-05 00:00:00,359.0,29.0,23923.0,4079.0,6235410
142,East of England,202029,2020-07-12 00:00:00,377.0,16.0,24300.0,4095.0,6235410
143,East of England,202030,2020-07-19 00:00:00,384.0,11.0,24684.0,4106.0,6235410
144,East of England,202031,2020-07-26 00:00:00,331.0,7.0,25015.0,4113.0,6235410
145,East of England,202032,2020-08-02 00:00:00,384.0,2.0,25399.0,4115.0,6235410
146,East of England,202033,2020-08-09 00:00:00,370.0,5.0,25769.0,4120.0,6235410
147,East of England,202034,2020-08-16 00:00:00,416.0,5.0,26185.0,4125.0,6235410
148,East of England,202035,2020-08-23 00:00:00,655.0,5.0,26840.0,4130.0,6235410
149,East of England,202036,2020-08-30 00:00:00,876.0,4.0,27716.0,4134.0,6235410
150,East of England,202037,2020-09-06 00:00:00,918.0,1.0,28634.0,4135.0,6235410
151,East of England,202038,2020-09-13 00:00:00,1004.0,4.0,29638.0,4139.0,6235410
152,East of England,202039,2020-09-20 00:00:00,1358.0,11.0,30996.0,4150.0,6235410
153,East of England,202040,2020-09-27 00:00:00,2374.0,16.0,33370.0,4166.0,6235410
154,East of England,202041,2020-10-04 00:00:00,3508.0,25.0,36878.0,4191.0,6235410
155,East of England,202042,2020-10-11 00:00:00,4535.0,29.0,41413.0,4220.0,6235410
156,East of England,202043,2020-10-18 00:00:00,6410.0,66.0,47823.0,4286.0,6235410
157,East of England,202044,2020-10-25 00:00:00,6419.0,106.0,54242.0,4392.0,6235410
158,East of England,202045,2020-11-01 00:00:00,7522.0,121.0,61764.0,4513.0,6235410
159,East of England,202046,2020-11-08 00:00:00,9801.0,153.0,71565.0,4666.0,6235410
160,East of England,202047,2020-11-15 00:00:00,8230.0,141.0,79795.0,4807.0,6235410
161,East of England,202048,2020-11-22 00:00:00,7339.0,176.0,87134.0,4983.0,6235410
162,East of England,202049,2020-11-29 00:00:00,9036.0,183.0,96170.0,5166.0,6235410
163,East of England,202050,2020-12-06 00:00:00,15268.0,244.0,111438.0,5410.0,6235410
164,East of England,202051,2020-12-13 00:00:00,29817.0,324.0,141255.0,5734.0,6235410
165,East of England,202052,2020-12-20 00:00:00,35953.0,499.0,177208.0,6233.0,6235410
166,East of England,202053,2020-12-27 00:00:00,51051.0,643.0,228259.0,6876.0,6235410
167,East of England,202101,2021-01-03 00:00:00,45336.0,948.0,273595.0,7824.0,6235410
168,East of England,202102,2021-01-10 00:00:00,32777.0,1247.0,306372.0,9071.0,6235410
169,East of England,202103,2021-01-17 00:00:00,24617.0,1285.0,330989.0,10356.0,6235410
170,East of England,202104,2021-01-24 00:00:00,16948.0,1022.0,347937.0,11378.0,6235410
171,East of England,202105,2021-01-31 00:00:00,11895.0,726.0,359832.0,12104.0,6235410
172,East of England,202106,2021-02-07 00:00:00,7614.0,491.0,367446.0,12595.0,6235410
173,East of England,202107,2021-02-14 00:00:00,6185.0,351.0,373631.0,12946.0,6235410
174,East of England,202108,2021-02-21 00:00:00,4494.0,191.0,378125.0,13137.0,6235410
175,East of England,202109,2021-02-28 00:00:00,3070.0,116.0,381195.0,13253.0,6235410
176,East of England,202110,2021-03-07 00:00:00,2770.0,76.0,383965.0,13329.0,6235410
177,East of England,202111,2021-03-14 00:00:00,2659.0,46.0,386624.0,13375.0,6235410
178,East of England,202112,2021-03-21 00:00:00,2705.0,30.0,389329.0,13405.0,6235410
179,East of England,202113,2021-03-28 00:00:00,1789.0,22.0,391118.0,13427.0,6235410
180,East of England,202114,2021-04-04 00:00:00,1442.0,11.0,392560.0,13438.0,6235410
181,East of England,202115,2021-04-11 00:00:00,1271.0,12.0,393831.0,13450.0,6235410
182,East of England,202116,2021-04-18 00:00:00,1324.0,7.0,395155.0,13457.0,6235410
183,East of England,202117,2021-04-25 00:00:00,1165.0,14.0,396320.0,13471.0,6235410
184,East of England,202118,2021-05-02 00:00:00,1105.0,8.0,397425.0,13479.0,6235410
185,East of England,202119,2021-05-09 00:00:00,1166.0,5.0,398591.0,13484.0,6235410
186,East of England,202120,2021-05-16 00:00:00,1218.0,4.0,399809.0,13488.0,6235410
187,East of England,202121,2021-05-23 00:00:00,1350.0,4.0,401159.0,13492.0,6235410
188,East of England,202122,2021-05-30 00:00:00,1663.0,6.0,402822.0,13498.0,6235410
189,East of England,202123,2021-06-06 00:00:00,2299.0,5.0,405121.0,13503.0,6235410
190,East of England,202124,2021-06-13 00:00:00,2921.0,4.0,408042.0,13507.0,6235410
191,East of England,202125,2021-06-20 00:00:00,5069.0,5.0,413111.0,13512.0,6235410
192,East of England,202126,2021-06-27 00:00:00,10143.0,2.0,423254.0,13514.0,6235410
193,East of England,202127,2021-07-04 00:00:00,15543.0,13.0,438797.0,13527.0,6235410
194,East of England,202128,2021-07-11 00:00:00,27804.0,11.0,466601.0,13538.0,6235410
195,East of England,202129,2021-07-18 00:00:00,20822.0,31.0,487423.0,13569.0,6235410
196,East of England,202130,2021-07-25 00:00:00,15944.0,33.0,503367.0,13602.0,6235410
197,East of England,202131,2021-08-01 00:00:00,16828.0,35.0,520195.0,13637.0,6235410
198,East of England,202132,2021-08-08 00:00:00,17186.0,52.0,537381.0,13689.0,6235410
199,East of England,202133,2021-08-15 00:00:00,17915.0,63.0,555296.0,13752.0,6235410
200,East of England,202134,2021-08-22 00:00:00,17253.0,61.0,572549.0,13813.0,6235410
201,East of England,202135,2021-08-29 00:00:00,19147.0,78.0,591696.0,13891.0,6235410
202,East of England,202136,2021-09-05 00:00:00,17446.0,77.0,609142.0,13968.0,6235410
203,East of England,202137,2021-09-12 00:00:00,15814.0,81.0,624956.0,14049.0,6235410
204,East of England,202138,2021-09-19 00:00:00,20300.0,64.0,645256.0,14113.0,6235410
205,East of England,202139,2021-09-26 00:00:00,21441.0,37.0,666697.0,14150.0,6235410
206,East of England,202140,2021-10-03 00:00:00,25533.0,49.0,692230.0,14199.0,6235410
207,East of England,202141,2021-10-10 00:00:00,30768.0,52.0,722998.0,14251.0,6235410
208,East of England,202142,2021-10-17 00:00:00,33583.0,80.0,756581.0,14331.0,6235410
209,East of England,202143,2021-10-24 00:00:00,28661.0,115.0,785242.0,14446.0,6235410
210,East of England,202144,2021-10-31 00:00:00,23503.0,91.0,808745.0,14537.0,6235410
211,East of England,202145,2021-11-07 00:00:00,25905.0,85.0,834650.0,14622.0,6235410
212,East of England,202146,2021-11-14 00:00:00,29094.0,88.0,863744.0,14710.0,6235410
213,East of England,202147,2021-11-21 00:00:00,30508.0,84.0,894252.0,14794.0,6235410
214,East of England,202148,2021-11-28 00:00:00,35788.0,79.0,930040.0,14873.0,6235410
215,East of England,202149,2021-12-05 00:00:00,39002.0,64.0,969042.0,14937.0,6235410
216,East of England,202150,2021-12-12 00:00:00,68925.0,68.0,1037967.0,15005.0,6235410
217,East of England,202151,2021-12-19 00:00:00,93023.0,84.0,1130990.0,15089.0,6235410
218,East of England,202152,2021-12-26 00:00:00,116433.0,95.0,1247423.0,15184.0,6235410
219,East of England,202201,2022-01-02 00:00:00,102264.0,153.0,1349687.0,15337.0,6235410
220,East of England,202202,2022-01-09 00:00:00,61263.0,184.0,1410950.0,15521.0,6235410
221,East of England,202203,2022-01-16 00:00:00,73686.0,176.0,1484636.0,15697.0,6235410
222,East of England,202204,2022-01-23 00:00:00,73484.0,170.0,1558120.0,15867.0,6235410
223,East of England,202205,2022-01-30 00:00:00,59222.0,150.0,1617342.0,16017.0,6235410
224,East of England,202206,2022-02-06 00:00:00,40072.0,130.0,1657414.0,16147.0,6235410
225,East of England,202207,2022-02-13 00:00:00,30108.0,108.0,1687522.0,16255.0,6235410
226,East of England,202208,2022-02-20 00:00:00,22966.0,95.0,1710488.0,16350.0,6235410
227,East of England,202209,2022-02-27 00:00:00,27968.0,117.0,1738456.0,16467.0,6235410
228,East of England,202210,2022-03-06 00:00:00,48689.0,100.0,1787145.0,16567.0,6235410
229,East of England,202211,2022-03-13 00:00:00,62701.0,127.0,1849846.0,16694.0,6235410
230,East of England,202212,2022-03-20 00:00:00,60783.0,155.0,1910629.0,16849.0,6235410
231,East of England,202213,2022-03-27 00:00:00,45718.0,199.0,1956347.0,17048.0,6235410
232,East of England,202214,2022-04-03 00:00:00,27984.0,194.0,1984331.0,17242.0,6235410
233,East of England,202215,2022-04-10 00:00:00,19303.0,167.0,2003634.0,17409.0,6235410
234,East of England,202216,2022-04-17 00:00:00,13257.0,159.0,2016891.0,17568.0,6235410
235,East of England,202217,2022-04-24 00:00:00,8303.0,136.0,2025194.0,17704.0,6235410
236,East of England,202218,2022-05-01 00:00:00,7197.0,113.0,2032391.0,17817.0,6235410
237,East of England,202219,2022-05-08 00:00:00,5529.0,77.0,2037920.0,17894.0,6235410
238,East of England,202220,2022-05-15 00:00:00,4670.0,63.0,2042590.0,17957.0,6235410
239,East of England,202221,2022-05-22 00:00:00,3873.0,45.0,2046463.0,18002.0,6235410
240,East of England,202222,2022-05-29 00:00:00,4220.0,52.0,2050683.0,18054.0,6235410
241,East of England,202223,2022-06-05 00:00:00,7108.0,43.0,2057791.0,18097.0,6235410
242,East of England,202224,2022-06-12 00:00:00,9540.0,42.0,2067331.0,18139.0,6235410
243,East of England,202225,2022-06-19 00:00:00,13515.0,53.0,2080846.0,18192.0,6235410
244,East of England,202226,2022-06-26 00:00:00,16795.0,70.0,2097641.0,18262.0,6235410
245,East of England,202227,2022-07-03 00:00:00,21314.0,105.0,2118955.0,18367.0,6235410
246,East of England,202228,2022-07-10 00:00:00,17707.0,103.0,2136662.0,18470.0,6235410
247,East of England,202229,2022-07-17 00:00:00,11035.0,146.0,2147697.0,18616.0,6235410
248,East of England,202230,2022-07-24 00:00:00,7248.0,127.0,2154945.0,18743.0,6235410
249,East of England,202231,2022-07-31 00:00:00,5479.0,84.0,2160424.0,18827.0,6235410
250,East of England,202232,2022-08-07 00:00:00,4407.0,89.0,2164831.0,18916.0,6235410
251,East of England,202233,2022-08-14 00:00:00,3450.0,72.0,2168281.0,18988.0,6235410
252,East of England,202234,2022-08-21 00:00:00,2763.0,56.0,2171044.0,19044.0,6235410
253,East of England,202235,2022-08-28 00:00:00,2935.0,54.0,2173979.0,19098.0,6235410
254,East of England,202236,2022-09-04 00:00:00,2666.0,26.0,2176645.0,19124.0,6235410
255,East of England,202237,2022-09-11 00:00:00,934.0,5.0,2177579.0,19129.0,6235410
256,London Region,202015,2020-04-08 00:00:00,2798.0,770.0,19137.0,3560.0,8982256
257,London Region,202016,2020-04-12 00:00:00,3912.0,995.0,23049.0,4555.0,8982256
258,London Region,202017,2020-04-19 00:00:00,2912.0,640.0,25961.0,5195.0,8982256
259,London Region,202018,2020-04-26 00:00:00,2500.0,366.0,28461.0,5561.0,8982256
260,London Region,202019,2020-05-03 00:00:00,1507.0,240.0,29968.0,5801.0,8982256
261,London Region,202020,2020-05-10 00:00:00,1042.0,122.0,31010.0,5923.0,8982256
262,London Region,202021,2020-05-17 00:00:00,768.0,89.0,31778.0,6012.0,8982256
263,London Region,202022,2020-05-24 00:00:00,425.0,55.0,32203.0,6067.0,8982256
264,London Region,202023,2020-05-31 00:00:00,364.0,34.0,32567.0,6101.0,8982256
265,London Region,202024,2020-06-07 00:00:00,361.0,32.0,32928.0,6133.0,8982256
266,London Region,202025,2020-06-14 00:00:00,273.0,11.0,33201.0,6144.0,8982256
267,London Region,202026,2020-06-21 00:00:00,313.0,10.0,33514.0,6154.0,8982256
268,London Region,202027,2020-06-28 00:00:00,289.0,8.0,33803.0,6162.0,8982256
269,London Region,202028,2020-07-05 00:00:00,339.0,15.0,34142.0,6177.0,8982256
270,London Region,202029,2020-07-12 00:00:00,428.0,5.0,34570.0,6182.0,8982256
271,London Region,202030,2020-07-19 00:00:00,521.0,2.0,35091.0,6184.0,8982256
272,London Region,202031,2020-07-26 00:00:00,608.0,6.0,35699.0,6190.0,8982256
273,London Region,202032,2020-08-02 00:00:00,680.0,2.0,36379.0,6192.0,8982256
274,London Region,202033,2020-08-09 00:00:00,894.0,4.0,37273.0,6196.0,8982256
275,London Region,202034,2020-08-16 00:00:00,1114.0,5.0,38387.0,6201.0,8982256
